;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
6973;-83.0;-72.0;-80.0;;-65.0;-58.0;;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:39:902
6974;-71.0;-89.0;-86.0;-62.0;-65.0;-59.0;-80.0;;-67.0;-83.0;-75.0;-78.0;16.0;7.1000000000000005;00:32:40:007
6975;-110.0;-73.0;-87.0;;-55.0;-61.0;-73.0;-66.0;;-81.0;;-92.0;16.0;7.1000000000000005;00:32:40:111
6976;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-73.0;;16.0;7.1000000000000005;00:32:40:218
6977;-84.0;-71.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-78.0;16.0;7.1000000000000005;00:32:40:319
6978;-71.0;-89.0;-87.0;-62.0;;-61.0;-80.0;;-67.0;-80.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:40:426
6979;-72.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;-81.0;-76.0;-94.0;16.0;7.1000000000000005;00:32:40:536
6980;-71.0;;-74.0;-65.0;;-58.0;-110.0;-73.0;-71.0;-82.0;-74.0;;16.0;7.1000000000000005;00:32:40:644
6981;-84.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:40:750
6982;-110.0;-73.0;-87.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:40:854
6983;-72.0;-73.0;-74.0;-65.0;-55.0;;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:40:965
6984;-84.0;-72.0;-79.0;-65.0;-59.0;-58.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:41:069
6985;-72.0;-88.0;;-62.0;-65.0;-59.0;-71.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:41:180
6986;;-88.0;-87.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:41:288
6987;-71.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:41:387
6988;-84.0;-71.0;;-65.0;-65.0;-59.0;;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:41:493
6989;-72.0;-88.0;-87.0;-62.0;-65.0;-60.0;-80.0;;-67.0;-80.0;-75.0;;16.0;7.1000000000000005;00:32:41:607
6990;;-73.0;-74.0;-70.0;-55.0;-63.0;-73.0;-65.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:41:711
6991;-71.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:41:811
6992;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-80.0;-75.0;16.0;7.1000000000000005;00:32:41:916
6993;-71.0;-88.0;-87.0;-62.0;;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:42:019
6994;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;-81.0;-76.0;-94.0;16.0;7.1000000000000005;00:32:42:128
6995;-83.0;;-80.0;-65.0;-59.0;-59.0;;-74.0;-76.0;-82.0;-74.0;;16.0;7.1000000000000005;00:32:42:233
6996;-83.0;-72.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:42:340
6997;;-90.0;-87.0;-62.0;-60.0;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:42:449
6998;-71.0;-73.0;-74.0;-65.0;-55.0;;-73.0;-76.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:42:545
6999;-84.0;-72.0;-80.0;-65.0;-60.0;-58.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:42:645
7000;-83.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:42:753
7001;;-87.0;-87.0;;-55.0;-61.0;-73.0;;;-75.0;;-74.0;16.0;7.1000000000000005;00:32:42:862
7002;-71.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:42:960
7003;-83.0;-72.0;-80.0;;-65.0;-58.0;;-74.0;-62.0;-110.0;;-79.0;16.0;7.1000000000000005;00:32:43:068
7004;-71.0;-88.0;;-62.0;-65.0;-59.0;-80.0;;-67.0;-83.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:43:175
7005;;-88.0;-88.0;;-55.0;-61.0;-73.0;-66.0;;-81.0;;-93.0;16.0;7.1000000000000005;00:32:43:281
7006;-71.0;;-74.0;-65.0;;-58.0;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:43:392
7007;-83.0;-71.0;;-65.0;-65.0;-59.0;;;-67.0;-83.0;-81.0;-78.0;16.0;7.1000000000000005;00:32:43:489
7008;-71.0;-88.0;-87.0;-62.0;;-61.0;-80.0;;-67.0;-81.0;-75.0;;16.0;7.1000000000000005;00:32:43:602
7009;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-72.0;-76.0;;-80.0;-76.0;-93.0;16.0;7.1000000000000005;00:32:43:706
7010;-71.0;;-74.0;-65.0;;-59.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:43:816
7011;-83.0;-72.0;;-62.0;-65.0;;-110.0;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:43:918
7012;;-88.0;-87.0;-62.0;-60.0;-60.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:44:024
7013;-71.0;-73.0;-74.0;-110.0;-55.0;;-72.0;-78.0;;;-73.0;-94.0;16.0;7.1000000000000005;00:32:44:128
7014;-83.0;-71.0;-80.0;-65.0;-60.0;-59.0;;-74.0;-62.0;-110.0;-73.0;-75.0;16.0;7.1000000000000005;00:32:44:241
7015;-83.0;-72.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:44:342
7016;;-87.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:44:444
7017;-71.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:44:556
7018;-83.0;-72.0;-80.0;;-65.0;-59.0;;-74.0;-62.0;-83.0;;-79.0;16.0;7.1000000000000005;00:32:44:663
7019;-71.0;-88.0;-87.0;-62.0;-65.0;-59.0;-80.0;;-67.0;-83.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:44:774
7020;;-88.0;-86.0;;-55.0;-61.0;-73.0;-66.0;;-80.0;;-93.0;16.0;7.1000000000000005;00:32:44:871
7021;-72.0;;-74.0;-65.0;-55.0;-57.0;;-74.0;;-80.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:44:974
7022;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:45:080
7023;-71.0;-88.0;-86.0;-62.0;-65.0;-60.0;-80.0;;-67.0;-81.0;-75.0;;16.0;7.1000000000000005;00:32:45:185
7024;;-73.0;-74.0;-70.0;-55.0;-61.0;-72.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:45:287
7025;-72.0;;-74.0;-65.0;;-58.0;;-76.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:45:392
7026;-82.0;-72.0;;-65.0;-65.0;-59.0;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:45:495
7027;-71.0;-88.0;-86.0;-62.0;;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:45:600
7028;-72.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;-81.0;-76.0;-93.0;16.0;7.1000000000000005;00:32:45:705
7029;-74.0;;-79.0;-65.0;;-58.0;;-74.0;-76.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:45:809
7030;-83.0;-71.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:45:915
7031;;-88.0;-87.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:46:028
7032;-72.0;-73.0;-74.0;-65.0;-55.0;;;-74.0;;-81.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:46:131
7033;-83.0;-72.0;-79.0;-65.0;-59.0;-58.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:46:233
7034;-82.0;-71.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:46:336
7035;;-89.0;-87.0;-62.0;-61.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:46:435
7036;-72.0;;-74.0;-65.0;-56.0;-56.0;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:46:546
7037;-82.0;-72.0;-79.0;-110.0;-59.0;-58.0;;-74.0;-62.0;-83.0;;-79.0;16.0;7.1000000000000005;00:32:46:648
7038;-110.0;-88.0;;-62.0;-65.0;-60.0;-80.0;;-67.0;-83.0;-74.0;-79.0;16.0;7.1000000000000005;00:32:46:756
7039;;-89.0;-86.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:46:862
7040;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:46:975
7041;-83.0;-71.0;;-65.0;-65.0;-59.0;;;-67.0;-82.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:47:082
7042;-71.0;-89.0;-87.0;-62.0;;-61.0;-73.0;;;-80.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:47:190
7043;-72.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;-81.0;-76.0;-94.0;16.0;7.1000000000000005;00:32:47:290
7044;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:47:394
7045;-82.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:47:500
7046;;-88.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:47:606
7047;-72.0;-73.0;-74.0;-65.0;-55.0;;-73.0;-76.0;;-81.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:47:710
7048;-82.0;-72.0;-79.0;-65.0;-60.0;-57.0;;-74.0;-62.0;-110.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:47:818
7049;-82.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;-110.0;-74.0;-79.0;16.0;7.1000000000000005;00:32:47:923
7050;;-89.0;-87.0;-62.0;-60.0;-61.0;-73.0;;;-110.0;-74.0;-74.0;16.0;7.1000000000000005;00:32:48:021
7051;-72.0;;-74.0;-65.0;-55.0;-56.0;;-76.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:48:135
7052;-82.0;-71.0;-79.0;-65.0;-59.0;-59.0;;-76.0;-62.0;-83.0;;-78.0;16.0;7.1000000000000005;00:32:48:232
7053;-71.0;-88.0;;-62.0;-65.0;-59.0;-80.0;;-67.0;-110.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:48:339
7054;-110.0;-73.0;-87.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:48:448
7055;-72.0;;-74.0;-65.0;;-56.0;;-74.0;;-80.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:48:555
7056;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:48:659
7057;-71.0;-89.0;-87.0;-62.0;-65.0;-60.0;-80.0;;-67.0;-110.0;-74.0;;16.0;7.1000000000000005;00:32:48:755
7058;;-89.0;-87.0;-110.0;-55.0;-61.0;-72.0;-65.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:48:856
7059;-71.0;;-74.0;-65.0;;-59.0;;-74.0;-71.0;-82.0;-74.0;;16.0;7.1000000000000005;00:32:48:970
7060;-82.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:49:073
7061;-71.0;-89.0;-86.0;-62.0;-60.0;-60.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:49:179
7062;-72.0;-73.0;-74.0;-70.0;-56.0;-61.0;-73.0;-76.0;;-110.0;-76.0;-74.0;16.0;7.1000000000000005;00:32:49:282
7063;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:49:385
7064;-83.0;-72.0;;-63.0;-66.0;;-110.0;;-69.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:49:487
7065;;-89.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:49:588
7066;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;;-73.0;-93.0;16.0;7.1000000000000005;00:32:49:691
7067;-83.0;;-79.0;-65.0;-60.0;-58.0;;-74.0;-76.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:49:792
7068;-82.0;-72.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:49:897
7069;;-89.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:50:006
7070;-72.0;-73.0;-74.0;-65.0;-55.0;-56.0;;-76.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:50:109
7071;-82.0;-72.0;-79.0;-65.0;-59.0;-59.0;;-74.0;-62.0;-83.0;;-75.0;16.0;7.1000000000000005;00:32:50:212
7072;-71.0;-89.0;;-62.0;-65.0;-60.0;-110.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:50:326
7073;;-90.0;-87.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:50:424
7074;-72.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-81.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:50:534
7075;-82.0;-72.0;;-65.0;-65.0;-58.0;;;-69.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:50:643
7076;-71.0;-89.0;-87.0;-62.0;-65.0;-59.0;-80.0;;-67.0;-80.0;-75.0;;16.0;7.1000000000000005;00:32:50:747
7077;;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-65.0;;-81.0;;-92.0;16.0;7.1000000000000005;00:32:50:855
7078;-72.0;;-74.0;-65.0;;-59.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:50:951
7079;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-110.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:51:063
7080;-71.0;-90.0;-87.0;-62.0;;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:51:163
7081;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-72.0;-76.0;;-110.0;-76.0;-74.0;16.0;7.1000000000000005;00:32:51:268
7082;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:51:375
7083;-83.0;-72.0;;-62.0;-65.0;;-110.0;;-67.0;-83.0;-80.0;-78.0;16.0;7.1000000000000005;00:32:51:477
7084;;-88.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:51:583
7085;-72.0;-73.0;-74.0;-65.0;-55.0;;-73.0;-76.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:51:686
7086;-83.0;-71.0;-79.0;-65.0;-60.0;-58.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:51:796
7087;-83.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:51:899
7088;;-88.0;-86.0;-110.0;-59.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:52:002
7089;-72.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:52:107
7090;-83.0;-72.0;-79.0;-65.0;-60.0;-59.0;;-74.0;-62.0;-83.0;;-79.0;16.0;7.1000000000000005;00:32:52:208
7091;-71.0;-89.0;;-62.0;-65.0;-59.0;-80.0;;-67.0;-75.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:52:312
7092;-110.0;-73.0;-86.0;;-55.0;-61.0;-72.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:52:420
7093;-72.0;;-74.0;-65.0;-56.0;-56.0;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:52:527
7094;-82.0;-72.0;;-67.0;-65.0;-58.0;;;-67.0;-110.0;;-78.0;16.0;7.1000000000000005;00:32:52:629
7095;-71.0;-89.0;-86.0;-62.0;-65.0;-60.0;-110.0;;-67.0;-110.0;-74.0;;16.0;7.1000000000000005;00:32:52:739
7096;;-73.0;-74.0;-70.0;-56.0;-61.0;-72.0;-76.0;;-81.0;;-93.0;16.0;7.1000000000000005;00:32:52:841
7097;-72.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:52:953
7098;-82.0;-72.0;;-65.0;-65.0;-59.0;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:53:060
7099;;-89.0;-86.0;-62.0;-61.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:53:165
7100;-72.0;-73.0;-74.0;-70.0;-55.0;-61.0;-110.0;-78.0;;;-74.0;-93.0;16.0;7.1000000000000005;00:32:53:266
7101;-82.0;;-79.0;-65.0;-60.0;-59.0;;-74.0;-62.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:53:376
7102;-82.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:53:477
7103;;-88.0;-86.0;-62.0;-60.0;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:53:579
7104;-72.0;-73.0;-74.0;-65.0;-55.0;;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:53:680
7105;-82.0;-72.0;-79.0;-65.0;-59.0;-58.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:53:791
7106;-110.0;-72.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:53:891
7107;;-90.0;-86.0;;-56.0;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:53:989
7108;-71.0;;-74.0;-65.0;-55.0;-56.0;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:54:097
7109;-82.0;-72.0;-79.0;-65.0;-60.0;-59.0;;-74.0;-62.0;-83.0;;-79.0;16.0;7.1000000000000005;00:32:54:202
7110;-71.0;-89.0;;-62.0;-65.0;-59.0;-80.0;;-69.0;-75.0;-75.0;-78.0;16.0;7.1000000000000005;00:32:54:300
7111;;-89.0;-86.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:54:405
7112;-72.0;;-74.0;-67.0;-55.0;-56.0;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:54:505
7113;-82.0;-72.0;-79.0;;-65.0;-59.0;;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:54:605
7114;-71.0;-89.0;-86.0;-62.0;-65.0;-60.0;-80.0;;-67.0;-83.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:54:717
7115;;-89.0;-86.0;;-55.0;-61.0;-110.0;-65.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:54:817
7116;-72.0;;-74.0;-67.0;;-59.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:54:928
7117;-82.0;-72.0;;-65.0;-65.0;-59.0;;;-67.0;-83.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:55:028
7118;-71.0;-87.0;-86.0;-62.0;;-61.0;-73.0;;;-110.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:55:135
7119;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;-110.0;-76.0;-74.0;16.0;7.1000000000000005;00:32:55:244
7120;-71.0;;-74.0;-65.0;;-59.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:55:349
7121;-82.0;-71.0;;-110.0;-65.0;;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:55:445
7122;;-88.0;-86.0;-62.0;-60.0;-61.0;-73.0;;;-80.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:55:551
7123;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;;-74.0;-93.0;16.0;7.1000000000000005;00:32:55:657
7124;-82.0;;-79.0;-65.0;-60.0;-59.0;;-74.0;-62.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:55:756
7125;-82.0;-71.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:55:857
7126;;-89.0;-86.0;-62.0;-60.0;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:55:963
7127;-71.0;-73.0;-74.0;-65.0;-55.0;;;-74.0;;-80.0;-74.0;-92.0;16.0;7.1000000000000005;00:32:56:070
7128;-83.0;-71.0;-80.0;-65.0;-60.0;-58.0;;-74.0;-62.0;-82.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:56:177
7129;-82.0;-71.0;;-62.0;-65.0;;-110.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:56:275
7130;-110.0;-73.0;-86.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:56:386
7131;-71.0;;-74.0;-65.0;-56.0;-57.0;;-74.0;;-110.0;-74.0;;16.0;7.1000000000000005;00:32:56:491
7132;-82.0;-71.0;-80.0;-66.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-78.0;16.0;7.1000000000000005;00:32:56:604
7133;-71.0;-91.0;-85.0;-62.0;-65.0;-59.0;-81.0;;-67.0;-83.0;-75.0;-79.0;16.0;7.1000000000000005;00:32:56:704
7134;;-89.0;-86.0;;-55.0;-61.0;-73.0;-65.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:56:805
7135;-71.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-82.0;-74.0;;16.0;7.1000000000000005;00:32:56:913
7136;-83.0;-72.0;;-65.0;-65.0;-59.0;;;-67.0;-82.0;-80.0;-79.0;16.0;7.1000000000000005;00:32:57:014
7137;-71.0;-89.0;-87.0;-62.0;;-61.0;-80.0;;-67.0;-81.0;-75.0;;16.0;7.1000000000000005;00:32:57:117
7138;-110.0;-73.0;;-110.0;-55.0;;-72.0;-76.0;;-110.0;-76.0;;16.0;7.1000000000000005;00:32:57:222
7139;-71.0;;-74.0;-65.0;;-58.0;;-74.0;-71.0;-82.0;-74.0;;16.0;7.1000000000000005;00:32:57:322
7140;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-79.0;16.0;7.1000000000000005;00:32:57:426
7141;-110.0;-73.0;-87.0;-62.0;-60.0;-61.0;-73.0;;;-80.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:57:537
7142;-71.0;-74.0;-74.0;-70.0;-55.0;-61.0;-73.0;-76.0;;;-74.0;-92.0;16.0;7.1000000000000005;00:32:57:641
7143;-83.0;;-80.0;-65.0;-60.0;-59.0;;-74.0;-76.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:57:745
7144;-83.0;-72.0;;-62.0;-65.0;;-66.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:57:844
7145;-110.0;-74.0;-87.0;-62.0;-60.0;-61.0;-72.0;;;-80.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:57:955
7146;-72.0;-74.0;-74.0;-65.0;-55.0;;;-74.0;;-81.0;-74.0;-94.0;16.0;7.1000000000000005;00:32:58:058
7147;-83.0;-72.0;-80.0;-65.0;-62.0;-59.0;;-74.0;-62.0;-83.0;-74.0;-75.0;16.0;7.1000000000000005;00:32:58:159
7148;-83.0;-72.0;;-62.0;-65.0;;-65.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:58:261
7149;-110.0;-73.0;-87.0;;-55.0;-61.0;-72.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:58:366
7150;-71.0;;-74.0;-65.0;-56.0;-56.0;;-74.0;;-81.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:58:465
7151;-83.0;-72.0;-80.0;-65.0;-60.0;-58.0;;-74.0;-62.0;-82.0;;-79.0;16.0;7.1000000000000005;00:32:58:570
7152;-110.0;-72.0;;-62.0;-65.0;-59.0;-71.0;;-67.0;;-75.0;-79.0;16.0;7.1000000000000005;00:32:58:670
7153;-110.0;-74.0;-87.0;;-55.0;-61.0;-73.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:58:775
7154;-72.0;;-74.0;-65.0;-55.0;-61.0;;-74.0;;-81.0;-74.0;-93.0;16.0;7.1000000000000005;00:32:58:877
7155;-83.0;-71.0;-80.0;;-65.0;-58.0;;-74.0;-62.0;-83.0;;-78.0;16.0;7.1000000000000005;00:32:58:976
7156;-110.0;-68.0;-87.0;-62.0;-65.0;-59.0;-110.0;;-67.0;-110.0;-75.0;-78.0;16.0;7.1000000000000005;00:32:59:088
7157;;-92.0;-87.0;;-55.0;-61.0;-72.0;-66.0;;-110.0;;-74.0;16.0;7.1000000000000005;00:32:59:189
7158;-71.0;;-74.0;-65.0;;-59.0;;-74.0;-71.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:59:297
7159;-83.0;-72.0;;-65.0;-65.0;-58.0;;;-67.0;-83.0;-81.0;-78.0;16.0;7.1000000000000005;00:32:59:408
7160;-71.0;-93.0;-86.0;-62.0;;-61.0;-73.0;;;-81.0;-75.0;-74.0;16.0;7.1000000000000005;00:32:59:508
7161;-71.0;-73.0;-74.0;-70.0;-55.0;-61.0;-72.0;-76.0;;-80.0;-76.0;-93.0;16.0;7.1000000000000005;00:32:59:617
7162;-71.0;;-74.0;-65.0;;-59.0;;-75.0;-76.0;-83.0;-74.0;;16.0;7.1000000000000005;00:32:59:722
7163;-82.0;-71.0;;-62.0;-65.0;;-64.0;;-67.0;;-75.0;-78.0;16.0;7.1000000000000005;00:32:59:830
7164;-110.0;-73.0;-85.0;-62.0;-60.0;-61.0;-110.0;;;-80.0;-74.0;-74.0;16.0;7.1000000000000005;00:32:59:931
