;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
38646;-58.0;-60.0;;-63.0;-67.0;-80.0;;-84.0;-75.0;-83.0;-87.0;-81.0;8.0;3.6;00:13:59:872
38647;;-66.0;-66.0;-71.0;-60.0;-67.0;-74.0;-78.0;-86.0;-87.0;-88.0;;8.0;3.6;00:13:59:976
38648;;-66.0;-66.0;-65.0;-68.0;-65.0;-87.0;;-77.0;;-81.0;-87.0;8.0;3.6;00:14:00:080
38649;-69.0;;-69.0;-65.0;;-80.0;-88.0;-80.0;;-84.0;;-82.0;8.0;3.6;00:14:00:184
38650;-81.0;-59.0;;-71.0;-68.0;;;-84.0;-75.0;-83.0;-87.0;-81.0;8.0;3.6;00:14:00:290
38651;;-66.0;-66.0;-71.0;-60.0;-65.0;-74.0;;-85.0;-87.0;-87.0;-86.0;8.0;3.6;00:14:00:402
38652;-69.0;;-63.0;-65.0;-68.0;-65.0;-88.0;-80.0;-76.0;;-81.0;-86.0;8.0;3.6;00:14:00:508
38653;-69.0;-68.0;-68.0;-63.0;-68.0;-80.0;-73.0;-84.0;;-83.0;;-81.0;8.0;3.6;00:14:00:616
38654;-81.0;-60.0;;-71.0;-68.0;;;-84.0;-75.0;-88.0;-88.0;;8.0;3.6;00:14:00:717
38655;;-66.0;-66.0;;-68.0;-67.0;-74.0;;-85.0;-87.0;-87.0;-86.0;8.0;3.6;00:14:00:819
38656;-65.0;-71.0;-72.0;;-74.0;-72.0;;-77.0;-83.0;;-84.0;-83.0;8.0;4.4;00:42:45:089
38657;-63.0;;-52.0;-76.0;-78.0;-69.0;-74.0;-83.0;-89.0;-81.0;-83.0;-78.0;8.0;4.4;00:42:45:196
38658;;-62.0;-63.0;;-68.0;-69.0;-78.0;;-79.0;-81.0;-82.0;-89.0;8.0;4.4;00:42:45:301
38659;-60.0;-62.0;-77.0;-68.0;;-72.0;-85.0;-77.0;;-110.0;-76.0;-83.0;8.0;4.4;00:42:45:415
38660;-65.0;-71.0;-72.0;-63.0;-74.0;-72.0;;-83.0;-90.0;-110.0;-83.0;-82.0;8.0;4.4;00:42:45:514
38661;-63.0;-65.0;-61.0;-77.0;;-69.0;-74.0;;-90.0;-81.0;;-79.0;8.0;4.4;00:42:45:622
38662;-60.0;-62.0;;-68.0;-67.0;-72.0;-78.0;-75.0;-79.0;-110.0;-82.0;;8.0;4.4;00:42:45:732
38663;-60.0;;-72.0;-68.0;;-73.0;-84.0;-77.0;;-92.0;-76.0;-83.0;8.0;4.4;00:42:45:832
38664;-65.0;-71.0;-72.0;-63.0;-74.0;-73.0;;-83.0;-89.0;-81.0;-83.0;-78.0;8.0;4.4;00:42:45:935
38665;-63.0;-65.0;-61.0;-77.0;-64.0;-69.0;-78.0;;-79.0;-81.0;;-90.0;8.0;4.4;00:42:46:040
38666;-60.0;-62.0;-77.0;-67.0;-67.0;;-78.0;-75.0;;-110.0;-82.0;;8.0;4.4;00:42:46:145
38667;-60.0;-61.0;-72.0;-64.0;-71.0;-75.0;-84.0;-78.0;-84.0;-110.0;-76.0;-83.0;8.0;4.4;00:42:46:259
38668;-63.0;-71.0;;-76.0;-72.0;;;-82.0;-87.0;-80.0;-84.0;-79.0;8.0;4.4;00:42:46:364
38669;-63.0;-65.0;-63.0;-78.0;-65.0;-69.0;-78.0;;-78.0;-81.0;;;8.0;4.4;00:42:46:461
38670;-60.0;-62.0;-77.0;-68.0;-68.0;-63.0;-84.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:46:570
38671;-65.0;-71.0;-72.0;;-73.0;-72.0;-82.0;-78.0;-85.0;;-85.0;-83.0;8.0;4.4;00:42:46:671
38672;-60.0;-71.0;-52.0;-80.0;-74.0;-68.0;-73.0;-83.0;-88.0;-81.0;-84.0;-79.0;8.0;4.4;00:42:46:787
38673;;-62.0;-60.0;;-67.0;-69.0;-77.0;;-81.0;-81.0;-82.0;-90.0;8.0;4.4;00:42:46:887
38674;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-85.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:46:992
38675;-65.0;-71.0;-72.0;-63.0;-73.0;-76.0;-110.0;-83.0;-85.0;;-84.0;-83.0;8.0;4.4;00:42:47:096
38676;-63.0;-65.0;-61.0;-75.0;;-69.0;-73.0;-82.0;-91.0;-81.0;;-90.0;8.0;4.4;00:42:47:197
38677;-110.0;-63.0;-59.0;-68.0;-67.0;-72.0;-77.0;-76.0;-80.0;-80.0;-82.0;-90.0;8.0;4.4;00:42:47:300
38678;-60.0;-62.0;-77.0;-68.0;;-75.0;-84.0;-78.0;;-110.0;-77.0;-83.0;8.0;4.4;00:42:47:408
38679;-66.0;-71.0;-72.0;-63.0;-72.0;-75.0;-110.0;-82.0;-85.0;-110.0;-81.0;-83.0;8.0;4.4;00:42:47:510
38680;-62.0;-65.0;-60.0;-75.0;;-68.0;-73.0;;-91.0;-81.0;;-89.0;8.0;4.4;00:42:47:610
38681;-63.0;-62.0;-63.0;-68.0;-68.0;-72.0;-77.0;-76.0;-80.0;-81.0;-82.0;-90.0;8.0;4.4;00:42:47:718
38682;-60.0;;-72.0;-69.0;;-75.0;-85.0;-77.0;;-110.0;-77.0;-83.0;8.0;4.4;00:42:47:827
38683;-66.0;-71.0;-72.0;-63.0;-73.0;-76.0;;-81.0;-89.0;-81.0;-85.0;-78.0;8.0;4.4;00:42:47:921
38684;-64.0;-65.0;-61.0;-75.0;-65.0;-68.0;-77.0;;-81.0;-81.0;;-90.0;8.0;4.4;00:42:48:034
38685;-63.0;-62.0;-77.0;-68.0;-67.0;;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:48:129
38686;-60.0;-61.0;-72.0;-64.0;-72.0;-76.0;-85.0;-78.0;-86.0;-110.0;-77.0;-82.0;8.0;4.4;00:42:48:239
38687;-62.0;-71.0;;-75.0;-72.0;;;-82.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:48:345
38688;-63.0;-65.0;-61.0;-76.0;-65.0;-69.0;-77.0;;-80.0;-81.0;;-89.0;8.0;4.4;00:42:48:445
38689;-60.0;-62.0;-77.0;-69.0;-67.0;-63.0;-77.0;-76.0;;-110.0;-81.0;;8.0;4.4;00:42:48:546
38690;-110.0;-70.0;-72.0;;-74.0;-77.0;-84.0;-78.0;-86.0;;-84.0;-83.0;8.0;4.4;00:42:48:655
38691;-63.0;-71.0;-52.0;-76.0;-73.0;-69.0;-73.0;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:48:766
38692;-62.0;-65.0;-60.0;;-67.0;-69.0;-77.0;;-80.0;-81.0;-81.0;-90.0;8.0;4.4;00:42:48:864
38693;-60.0;-62.0;-78.0;-69.0;-67.0;-63.0;-110.0;-78.0;;-110.0;-83.0;;8.0;4.4;00:42:48:979
38694;-66.0;-71.0;-72.0;-63.0;-73.0;-77.0;-110.0;-82.0;-85.0;;-85.0;-83.0;8.0;4.4;00:42:49:079
38695;-62.0;-65.0;-61.0;-75.0;;-69.0;-73.0;-82.0;-89.0;-82.0;;-89.0;8.0;4.4;00:42:49:186
38696;-58.0;-62.0;-61.0;-69.0;-68.0;-72.0;-77.0;-76.0;-80.0;-81.0;-82.0;-89.0;8.0;4.4;00:42:49:288
38697;-62.0;;-79.0;-69.0;;-76.0;-110.0;-78.0;;-110.0;-76.0;-82.0;8.0;4.4;00:42:49:394
38698;-69.0;-71.0;-72.0;-63.0;-73.0;-77.0;;-83.0;-90.0;-110.0;-84.0;-83.0;8.0;4.4;00:42:49:497
38699;-63.0;-65.0;-60.0;-76.0;;-69.0;-73.0;;-89.0;-81.0;;-78.0;8.0;4.4;00:42:49:598
38700;-110.0;-62.0;;-69.0;-68.0;-72.0;-77.0;-76.0;-80.0;-81.0;-82.0;-89.0;8.0;4.4;00:42:49:701
38701;-60.0;;-72.0;-69.0;;-76.0;-85.0;-78.0;;-110.0;-76.0;-83.0;8.0;4.4;00:42:49:810
38702;-67.0;-71.0;-72.0;-63.0;-73.0;-77.0;;-82.0;-89.0;-110.0;-84.0;-83.0;8.0;4.4;00:42:49:912
38703;-63.0;-65.0;-60.0;-76.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-89.0;8.0;4.4;00:42:50:010
38704;-60.0;-62.0;-78.0;-69.0;-68.0;;-77.0;-74.0;;-110.0;-82.0;;8.0;4.4;00:42:50:126
38705;-60.0;-61.0;-72.0;-64.0;-73.0;-77.0;-85.0;-78.0;-85.0;-110.0;-76.0;-83.0;8.0;4.4;00:42:50:228
38706;-110.0;-70.0;;-76.0;-73.0;;;-84.0;-89.0;-82.0;-84.0;-78.0;8.0;4.4;00:42:50:330
38707;-63.0;-65.0;-61.0;-76.0;-65.0;-69.0;-77.0;;-80.0;-81.0;;-89.0;8.0;4.4;00:42:50:436
38708;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:50:544
38709;-66.0;-70.0;-72.0;;-73.0;-77.0;-85.0;-78.0;-86.0;-110.0;-79.0;-83.0;8.0;4.4;00:42:50:645
38710;-63.0;-71.0;-52.0;-76.0;-73.0;-69.0;-73.0;-82.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:50:750
38711;-110.0;-64.0;-60.0;;-68.0;-69.0;-77.0;;-80.0;-81.0;-82.0;-89.0;8.0;4.4;00:42:50:860
38712;-60.0;-62.0;-77.0;-69.0;-68.0;-63.0;-84.0;-78.0;;-110.0;-81.0;;8.0;4.4;00:42:50:968
38713;-66.0;-70.0;-72.0;-63.0;-73.0;-77.0;;-78.0;-85.0;;-85.0;-83.0;8.0;4.4;00:42:51:061
38714;-62.0;;-61.0;-76.0;-73.0;-69.0;-73.0;-83.0;-89.0;-81.0;;-89.0;8.0;4.4;00:42:51:171
38715;;-62.0;-60.0;;-68.0;-69.0;-77.0;-76.0;-81.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:51:277
38716;-60.0;-62.0;-77.0;-69.0;;-77.0;-110.0;-78.0;;-110.0;-77.0;-82.0;8.0;4.4;00:42:51:377
38717;-66.0;-70.0;-72.0;-63.0;-73.0;-77.0;;-83.0;-90.0;-110.0;-84.0;-83.0;8.0;4.4;00:42:51:481
38718;-63.0;-65.0;-61.0;-76.0;;-69.0;-73.0;;-89.0;-81.0;;-90.0;8.0;4.4;00:42:51:586
38719;-60.0;;-72.0;-69.0;;-77.0;-85.0;-78.0;-85.0;-110.0;-77.0;-83.0;8.0;4.4;00:42:51:798
38720;-66.0;-70.0;-72.0;-76.0;-73.0;;;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:51:909
38721;-60.0;-62.0;-78.0;-69.0;-68.0;;-77.0;-75.0;;-110.0;-81.0;;8.0;4.4;00:42:52:115
38722;-60.0;-61.0;-72.0;-64.0;-73.0;-77.0;-85.0;-78.0;-85.0;-110.0;-77.0;-82.0;8.0;4.4;00:42:52:217
38723;-63.0;-70.0;;-76.0;-73.0;;;-82.0;-88.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:52:323
38724;-62.0;-65.0;-60.0;-110.0;-64.0;-69.0;-77.0;;-80.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:52:430
38725;-60.0;-62.0;-77.0;-69.0;-67.0;-63.0;-84.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:52:532
38726;-66.0;-70.0;-72.0;;-73.0;-77.0;;-78.0;-85.0;-110.0;-85.0;-83.0;8.0;4.4;00:42:52:640
38727;-62.0;;-52.0;-76.0;-73.0;-69.0;-73.0;-83.0;-88.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:52:755
38728;;-62.0;-60.0;;-68.0;-69.0;-77.0;;-81.0;-81.0;-82.0;-89.0;8.0;4.4;00:42:52:854
38729;-61.0;-62.0;-78.0;-69.0;-68.0;-63.0;-84.0;-78.0;;-110.0;-81.0;;8.0;4.4;00:42:52:957
38730;-67.0;-70.0;-72.0;-63.0;-73.0;-77.0;;-82.0;-89.0;-110.0;-85.0;-83.0;8.0;4.4;00:42:53:061
38731;-62.0;;-60.0;-75.0;;-69.0;-73.0;-83.0;-89.0;-81.0;;-89.0;8.0;4.4;00:42:53:162
38732;-63.0;-62.0;-60.0;-69.0;-67.0;-72.0;-77.0;-76.0;-80.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:53:269
38733;-60.0;-62.0;-78.0;-69.0;;-76.0;-85.0;-78.0;;-110.0;-77.0;-83.0;8.0;4.4;00:42:53:373
38734;-66.0;-71.0;-72.0;-65.0;-72.0;-77.0;;-82.0;-90.0;;-84.0;-83.0;8.0;4.4;00:42:53:466
38735;-63.0;-65.0;-64.0;-76.0;;-69.0;-73.0;;-89.0;-81.0;;-89.0;8.0;4.4;00:42:53:576
38736;-110.0;-62.0;;-69.0;-67.0;-72.0;-77.0;-76.0;-80.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:53:682
38737;-60.0;;-72.0;-69.0;;-77.0;-110.0;-78.0;;-110.0;-77.0;-83.0;8.0;4.4;00:42:53:785
38738;-66.0;-70.0;-72.0;-63.0;-73.0;-77.0;;-83.0;-89.0;-110.0;;-78.0;8.0;4.4;00:42:53:893
38739;-63.0;-65.0;-60.0;-76.0;-65.0;-69.0;-77.0;;-80.0;-81.0;;-88.0;8.0;4.4;00:42:53:997
38740;-60.0;-62.0;-78.0;-69.0;-67.0;;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:54:106
38741;;-70.0;-72.0;-64.0;-75.0;-77.0;-85.0;-78.0;-85.0;-110.0;-77.0;-83.0;8.0;4.4;00:42:54:209
38742;-62.0;-71.0;;-76.0;-73.0;;-73.0;-83.0;-91.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:54:317
38743;-63.0;-65.0;-61.0;;-67.0;-69.0;-77.0;;-80.0;-110.0;-82.0;;8.0;4.4;00:42:54:420
38744;-60.0;-62.0;-77.0;-69.0;-67.0;-63.0;-85.0;-78.0;;-110.0;-81.0;;8.0;4.4;00:42:54:523
38745;-64.0;-71.0;-72.0;;-73.0;-77.0;;-78.0;-86.0;-110.0;-84.0;-83.0;8.0;4.4;00:42:54:624
38746;-63.0;-71.0;-52.0;-76.0;-73.0;-69.0;-110.0;;-88.0;-81.0;-85.0;-78.0;8.0;4.4;00:42:54:727
38747;-110.0;-64.0;-61.0;;-67.0;-69.0;-77.0;;-80.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:54:829
38748;-60.0;-62.0;-78.0;-69.0;-67.0;-63.0;-85.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:54:929
38749;-67.0;-71.0;-72.0;;-73.0;-77.0;;-78.0;-86.0;;-85.0;-83.0;8.0;4.4;00:42:55:030
38750;-63.0;;-61.0;-77.0;-73.0;-69.0;-73.0;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:55:141
38751;;-62.0;-61.0;;-67.0;-69.0;-77.0;;-80.0;-81.0;-81.0;-89.0;8.0;4.4;00:42:55:236
38752;-60.0;-62.0;-77.0;-69.0;-67.0;-63.0;-85.0;-78.0;;-110.0;-76.0;-82.0;8.0;4.4;00:42:55:350
38753;-70.0;-71.0;-72.0;-63.0;-73.0;-77.0;;-82.0;-88.0;;-85.0;-83.0;8.0;4.4;00:42:55:460
38754;-63.0;-65.0;-61.0;-77.0;;-69.0;-73.0;;-89.0;-81.0;;-90.0;8.0;4.4;00:42:55:556
38755;-63.0;-62.0;-61.0;-69.0;-67.0;-72.0;-77.0;-76.0;-80.0;-110.0;-81.0;-89.0;8.0;4.4;00:42:55:660
38756;-60.0;;-72.0;-69.0;;-77.0;-85.0;-78.0;;-110.0;-76.0;-82.0;8.0;4.4;00:42:55:760
38757;-66.0;-71.0;-72.0;-63.0;-75.0;-77.0;;-82.0;-89.0;;-85.0;-82.0;8.0;4.4;00:42:55:868
38758;-63.0;-65.0;-60.0;-76.0;-64.0;-69.0;-110.0;;-80.0;-81.0;;-81.0;8.0;4.4;00:42:55:976
38759;-60.0;-62.0;;-69.0;-68.0;;-77.0;-76.0;-80.0;-110.0;-82.0;;8.0;4.4;00:42:56:070
38760;-61.0;-61.0;-72.0;-64.0;-73.0;-77.0;-84.0;-78.0;-85.0;-110.0;-77.0;-82.0;8.0;4.4;00:42:56:177
38761;-110.0;-71.0;;-77.0;-73.0;;;-83.0;-89.0;-81.0;-85.0;-78.0;8.0;4.4;00:42:56:291
38762;-63.0;-65.0;-61.0;-77.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-89.0;8.0;4.4;00:42:56:388
38763;-60.0;-62.0;-77.0;-69.0;-68.0;;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:56:489
38764;-60.0;-60.0;-72.0;-63.0;-73.0;-77.0;-85.0;-78.0;-85.0;-110.0;-76.0;-83.0;8.0;4.4;00:42:56:589
38765;-63.0;-71.0;;-77.0;-73.0;;-110.0;;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:56:691
38766;-62.0;-65.0;-61.0;-77.0;-64.0;-68.0;-77.0;;-80.0;-81.0;;-90.0;8.0;4.4;00:42:56:791
38767;-60.0;-62.0;-78.0;-69.0;-67.0;-63.0;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:56:896
38768;-66.0;-71.0;-72.0;;-73.0;-77.0;-85.0;-78.0;-86.0;-110.0;;-83.0;8.0;4.4;00:42:57:004
38769;-63.0;-72.0;-52.0;-76.0;-74.0;-69.0;-73.0;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:57:112
38770;-63.0;-61.0;-61.0;;-67.0;-68.0;-77.0;;-80.0;-80.0;-82.0;-90.0;8.0;4.4;00:42:57:214
38771;-60.0;-62.0;-77.0;-69.0;-68.0;-65.0;-85.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:57:316
38772;-66.0;-71.0;-72.0;-62.0;-73.0;-76.0;;-78.0;-85.0;;-85.0;-83.0;8.0;4.4;00:42:57:433
38773;-62.0;-65.0;-60.0;-76.0;;-68.0;-73.0;-83.0;-89.0;-81.0;;-89.0;8.0;4.4;00:42:57:532
38774;-63.0;-62.0;-63.0;-69.0;-67.0;-72.0;-77.0;-76.0;-80.0;-81.0;-82.0;-91.0;8.0;4.4;00:42:57:640
38775;-110.0;;-79.0;-69.0;;-76.0;-85.0;-78.0;;-110.0;;-83.0;8.0;4.4;00:42:57:750
38776;-65.0;-71.0;-72.0;-63.0;-73.0;-76.0;-110.0;-83.0;-85.0;-110.0;-85.0;-83.0;8.0;4.4;00:42:57:862
38777;-63.0;-65.0;-60.0;-76.0;-64.0;-69.0;-73.0;;-89.0;-81.0;;-90.0;8.0;4.4;00:42:57:961
38778;-60.0;-62.0;-77.0;-69.0;-67.0;;-77.0;-76.0;-80.0;-110.0;-81.0;;8.0;4.4;00:42:58:060
38779;-60.0;-61.0;-72.0;-64.0;-73.0;-76.0;-84.0;-78.0;-85.0;-110.0;-77.0;-83.0;8.0;4.4;00:42:58:176
38780;-110.0;-71.0;;-77.0;-73.0;;;-83.0;-89.0;-110.0;;-81.0;8.0;4.4;00:42:58:280
38781;-63.0;-65.0;-60.0;-76.0;-64.0;-68.0;-77.0;;-80.0;-81.0;;-90.0;8.0;4.4;00:42:58:380
38782;-60.0;-62.0;-77.0;-69.0;-68.0;-63.0;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:42:58:479
38783;-110.0;-70.0;-72.0;;-73.0;-76.0;-85.0;-78.0;-85.0;;-84.0;-83.0;8.0;4.4;00:42:58:594
38784;-63.0;-71.0;;-76.0;-73.0;-69.0;-73.0;-82.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:58:695
38785;-63.0;-65.0;-62.0;;-68.0;-69.0;-77.0;;-80.0;-110.0;-82.0;-89.0;8.0;4.4;00:42:58:800
38786;-60.0;-62.0;-77.0;-69.0;-68.0;-63.0;-110.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:42:58:913
38787;-66.0;-71.0;-72.0;-63.0;-73.0;-76.0;;-78.0;-85.0;;-85.0;-83.0;8.0;4.4;00:42:59:020
38788;-63.0;-65.0;-61.0;-76.0;;-68.0;-73.0;-82.0;-90.0;-81.0;;-90.0;8.0;4.4;00:42:59:127
38789;-52.0;-62.0;-61.0;-110.0;-68.0;-72.0;-77.0;-76.0;-80.0;-80.0;-82.0;-89.0;8.0;4.4;00:42:59:224
38790;-63.0;-62.0;-78.0;-69.0;;-76.0;-85.0;-78.0;;-110.0;-76.0;-83.0;8.0;4.4;00:42:59:330
38791;-67.0;-71.0;-72.0;-63.0;-73.0;-76.0;;-83.0;-90.0;;-84.0;-83.0;8.0;4.4;00:42:59:432
38792;-63.0;-65.0;-61.0;-76.0;-64.0;-68.0;-73.0;;-90.0;-81.0;;-91.0;8.0;4.4;00:42:59:548
38793;-60.0;-62.0;;-69.0;-68.0;;-77.0;-76.0;-80.0;-110.0;-82.0;;8.0;4.4;00:42:59:655
38794;-60.0;-61.0;-72.0;-64.0;-73.0;-76.0;-85.0;-78.0;-85.0;-110.0;-77.0;-83.0;8.0;4.4;00:42:59:756
38795;-65.0;-70.0;-72.0;-75.0;-73.0;;;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:42:59:863
38796;-63.0;-65.0;-61.0;-76.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-79.0;8.0;4.4;00:42:59:961
38797;-60.0;-62.0;-77.0;-71.0;-68.0;-63.0;-77.0;-75.0;;-110.0;-82.0;;8.0;4.4;00:43:00:071
38798;-65.0;-71.0;-72.0;;-73.0;-77.0;-85.0;-79.0;-85.0;;-85.0;-83.0;8.0;4.4;00:43:00:181
38799;-63.0;-71.0;;-110.0;-73.0;;-73.0;-83.0;-89.0;-81.0;-84.0;-78.0;8.0;4.4;00:43:00:284
38800;-63.0;-65.0;-60.0;;-68.0;-68.0;-77.0;;-80.0;-80.0;-82.0;-90.0;8.0;4.4;00:43:00:391
38801;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-85.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:43:00:494
38802;-66.0;-71.0;-72.0;-110.0;-74.0;-77.0;;-78.0;-85.0;;-85.0;-83.0;8.0;4.4;00:43:00:600
38803;-63.0;;-63.0;-76.0;-73.0;-68.0;-73.0;-82.0;-90.0;-81.0;;-91.0;8.0;4.4;00:43:00:705
38804;;-62.0;-61.0;;-69.0;-68.0;-77.0;;-80.0;-81.0;-82.0;-90.0;8.0;4.4;00:43:00:813
38805;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-84.0;-78.0;;-110.0;-77.0;-83.0;8.0;4.4;00:43:00:907
38806;-65.0;-71.0;-72.0;-65.0;-74.0;-77.0;;-82.0;-88.0;;-84.0;-83.0;8.0;4.4;00:43:01:014
38807;-63.0;-65.0;-60.0;-76.0;;-69.0;-73.0;;-89.0;-81.0;;-91.0;8.0;4.4;00:43:01:122
38808;-63.0;-62.0;-61.0;-69.0;-68.0;-72.0;-110.0;-80.0;-80.0;-81.0;-82.0;-90.0;8.0;4.4;00:43:01:225
38809;-63.0;;-72.0;-69.0;;-77.0;-85.0;-78.0;;-110.0;-77.0;-83.0;8.0;4.4;00:43:01:330
38810;-66.0;-71.0;-72.0;-63.0;-74.0;-77.0;;-83.0;-90.0;-110.0;-83.0;-91.0;8.0;4.4;00:43:01:437
38811;-60.0;-65.0;-63.0;-76.0;-64.0;-68.0;-77.0;;-80.0;-81.0;;-90.0;8.0;4.4;00:43:01:543
38812;-60.0;-62.0;-78.0;-69.0;-68.0;;-77.0;-76.0;;-110.0;-82.0;;8.0;4.4;00:43:01:651
38813;-60.0;-61.0;-72.0;-64.0;-74.0;-77.0;-85.0;-78.0;-86.0;-110.0;-77.0;-83.0;8.0;4.4;00:43:01:756
38814;-110.0;-72.0;;-76.0;-73.0;;;-82.0;-89.0;-81.0;-84.0;-79.0;8.0;4.4;00:43:01:858
38815;-62.0;-65.0;-61.0;-76.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-91.0;8.0;4.4;00:43:01:956
38816;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-77.0;-75.0;;-110.0;-81.0;;8.0;4.4;00:43:02:070
38817;-68.0;-71.0;-72.0;;-73.0;-77.0;-85.0;-79.0;-85.0;;-84.0;-82.0;8.0;4.4;00:43:02:172
38818;-63.0;-71.0;-52.0;-75.0;-73.0;-69.0;-73.0;-82.0;-88.0;-81.0;;-78.0;8.0;4.4;00:43:02:284
38819;;-62.0;-61.0;;-67.0;-69.0;-77.0;;-80.0;-110.0;-82.0;;8.0;4.4;00:43:02:389
38820;-60.0;-62.0;-77.0;-69.0;-68.0;-65.0;-110.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:43:02:497
38821;-65.0;-70.0;-72.0;-63.0;-73.0;-77.0;;-78.0;-85.0;-110.0;-77.0;-83.0;8.0;4.4;00:43:02:591
38822;-63.0;;-63.0;-76.0;;-69.0;-73.0;-83.0;-89.0;-81.0;;-91.0;8.0;4.4;00:43:02:697
38823;;-62.0;-63.0;-69.0;-68.0;-72.0;-77.0;-76.0;-80.0;-80.0;-82.0;-91.0;8.0;4.4;00:43:02:802
38824;-61.0;-62.0;-78.0;-69.0;;-77.0;-85.0;-79.0;;-110.0;-76.0;-83.0;8.0;4.4;00:43:02:903
38825;-65.0;-71.0;-72.0;-63.0;-74.0;-77.0;;-83.0;-90.0;;-84.0;-83.0;8.0;4.4;00:43:03:011
38826;-63.0;-65.0;-63.0;-77.0;;-69.0;-73.0;;-89.0;-81.0;;-90.0;8.0;4.4;00:43:03:107
38827;-62.0;-62.0;-63.0;-69.0;-68.0;-72.0;-77.0;-76.0;-80.0;-81.0;-82.0;-91.0;8.0;4.4;00:43:03:208
38828;-61.0;;-72.0;-69.0;;-77.0;-84.0;-78.0;;-110.0;-76.0;-82.0;8.0;4.4;00:43:03:316
38829;-65.0;-71.0;-72.0;-63.0;-74.0;-77.0;;-83.0;-89.0;;-84.0;-83.0;8.0;4.4;00:43:03:420
38830;-62.0;-65.0;-61.0;-77.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-89.0;8.0;4.4;00:43:03:537
38831;-60.0;-62.0;-78.0;-69.0;-67.0;;-77.0;-76.0;;-110.0;-81.0;;8.0;4.4;00:43:03:643
38832;-60.0;-61.0;-72.0;-64.0;-74.0;-77.0;-110.0;-83.0;-85.0;-110.0;-76.0;-83.0;8.0;4.4;00:43:03:744
38833;-62.0;-71.0;;-77.0;-74.0;;;-83.0;-89.0;-110.0;-84.0;-79.0;8.0;4.4;00:43:03:849
38834;-62.0;-65.0;-61.0;-77.0;-64.0;-69.0;-77.0;;-80.0;-81.0;;-90.0;8.0;4.4;00:43:03:959
38835;-60.0;-62.0;-78.0;-69.0;-67.0;-62.0;-84.0;-78.0;;-110.0;-83.0;;8.0;4.4;00:43:04:055
38836;-68.0;-71.0;-72.0;;-74.0;-77.0;-110.0;-78.0;-85.0;-110.0;-85.0;-83.0;8.0;4.4;00:43:04:161
38837;-60.0;-71.0;-52.0;-77.0;-73.0;-69.0;-73.0;-82.0;-89.0;-81.0;-84.0;-81.0;8.0;4.4;00:43:04:264
38838;-63.0;-65.0;-61.0;;-67.0;-69.0;-77.0;;-80.0;-81.0;-82.0;-90.0;8.0;4.4;00:43:04:370
38839;-60.0;-62.0;-78.0;-69.0;-68.0;-63.0;-84.0;-78.0;;-110.0;-82.0;;8.0;4.4;00:43:04:475
