;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
22762;-67.0;-66.0;-67.0;-80.0;-83.0;-72.0;-87.0;-86.0;-83.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:04:825
22764;-74.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-63.0;5.0;6.4;00:11:05:038
22766;-67.0;-66.0;-79.0;-74.0;-82.0;-72.0;-88.0;-86.0;-91.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:05:243
22784;-67.0;-66.0;-67.0;-80.0;-81.0;-72.0;-85.0;-86.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:07:116
22788;-67.0;-66.0;-67.0;-80.0;-81.0;-72.0;-85.0;-87.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:07:533
22792;-67.0;-66.0;-71.0;-80.0;-83.0;-72.0;-85.0;-87.0;-79.0;-56.0;-56.0;-62.0;5.0;6.4;00:11:07:958
22794;-74.0;-66.0;-67.0;-80.0;-81.0;-78.0;-85.0;-80.0;-79.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:08:172
22796;-67.0;-66.0;-70.0;-80.0;-84.0;-72.0;-86.0;-87.0;-84.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:08:374
22798;-75.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-90.0;-57.0;-61.0;-62.0;5.0;6.4;00:11:08:592
22800;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-89.0;-87.0;-83.0;-61.0;-64.0;-67.0;5.0;6.4;00:11:08:796
22802;-74.0;-63.0;-66.0;-80.0;-81.0;-91.0;-85.0;-80.0;-92.0;-59.0;-62.0;-63.0;5.0;6.4;00:11:09:011
22804;-67.0;-66.0;-80.0;-74.0;-81.0;-72.0;-88.0;-87.0;-91.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:09:217
22806;-73.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-93.0;-91.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:09:428
22814;-67.0;-66.0;-66.0;-80.0;-81.0;-78.0;-85.0;-87.0;-79.0;-64.0;-56.0;-62.0;5.0;6.4;00:11:10:280
22818;-67.0;-66.0;-66.0;-80.0;-81.0;-72.0;-85.0;-87.0;-80.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:10:703
22822;-67.0;-66.0;-66.0;-80.0;-81.0;-72.0;-85.0;-90.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:11:115
22826;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-85.0;-92.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:11:538
22828;-74.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-92.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:11:742
22830;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-85.0;-87.0;-83.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:11:951
22832;-74.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:12:160
22834;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-85.0;-91.0;-83.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:12:363
22836;-75.0;-65.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:12:578
22838;-68.0;-66.0;-80.0;-74.0;-82.0;-72.0;-88.0;-86.0;-83.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:12:790
22852;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-88.0;-86.0;-83.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:14:361
22854;-74.0;-63.0;-66.0;-80.0;-82.0;-91.0;-85.0;-80.0;-91.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:14:572
22856;-67.0;-66.0;-80.0;-74.0;-81.0;-72.0;-88.0;-86.0;-91.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:14:782
22866;-74.0;-66.0;-66.0;-80.0;-81.0;-91.0;-85.0;-93.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:15:828
22870;-67.0;-66.0;-66.0;-80.0;-82.0;-78.0;-85.0;-86.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:16:238
22874;-68.0;-66.0;-68.0;-80.0;-81.0;-72.0;-84.0;-93.0;-79.0;-57.0;-56.0;-62.0;5.0;6.4;00:11:16:656
22878;-67.0;-66.0;-66.0;-80.0;-81.0;-72.0;-85.0;-86.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:17:074
22882;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-87.0;-86.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:17:497
22884;-74.0;-66.0;-66.0;-80.0;-80.0;-91.0;-85.0;-80.0;-90.0;-59.0;-62.0;-62.0;5.0;6.4;00:11:17:700
22886;-67.0;-66.0;-70.0;-80.0;-83.0;-72.0;-86.0;-86.0;-84.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:17:912
22888;-74.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-79.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:18:126
22892;-74.0;-63.0;-66.0;-80.0;-81.0;-91.0;-85.0;-93.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:18:547
22894;-68.0;-66.0;-67.0;-74.0;-81.0;-72.0;-88.0;-86.0;-83.0;-63.0;-64.0;-65.0;5.0;6.4;00:11:18:748
22912;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-89.0;-87.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:20:624
22916;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-86.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:21:047
22920;-65.0;-66.0;-70.0;-79.0;-83.0;-72.0;-85.0;-86.0;-80.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:21:473
22922;-74.0;-66.0;-67.0;-79.0;-80.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:21:676
22924;-67.0;-66.0;-70.0;-79.0;-84.0;-72.0;-85.0;-86.0;-83.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:21:887
22926;-74.0;-66.0;-66.0;-79.0;-81.0;-90.0;-85.0;-80.0;-91.0;-56.0;-62.0;-62.0;5.0;6.4;00:11:22:094
22928;-67.0;-66.0;-70.0;-79.0;-83.0;-72.0;-89.0;-87.0;-83.0;-61.0;-64.0;-67.0;5.0;6.4;00:11:22:311
22930;-74.0;-63.0;-66.0;-79.0;-81.0;-91.0;-85.0;-80.0;-91.0;-57.0;-62.0;-62.0;5.0;6.4;00:11:22:527
22932;-65.0;-66.0;-80.0;-74.0;-81.0;-72.0;-88.0;-86.0;-91.0;-62.0;-64.0;-65.0;5.0;6.4;00:11:22:730
22934;-74.0;-63.0;-66.0;-79.0;-81.0;-90.0;-85.0;-93.0;-90.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:22:937
22944;-74.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:24:092
22948;-67.0;-66.0;-67.0;-79.0;-82.0;-72.0;-85.0;-93.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:24:614
22952;-67.0;-66.0;-69.0;-79.0;-81.0;-72.0;-85.0;-92.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:25:042
22954;-74.0;-66.0;-66.0;-79.0;-80.0;-89.0;-85.0;-92.0;-83.0;-56.0;-62.0;-62.0;5.0;6.4;00:11:25:252
22956;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-93.0;-83.0;-64.0;-64.0;-65.0;5.0;6.4;00:11:25:460
22960;-67.0;-66.0;-70.0;-79.0;-83.0;-72.0;-89.0;-93.0;-84.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:25:880
22964;-67.0;-66.0;-67.0;-79.0;-83.0;-72.0;-90.0;-86.0;-84.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:26:298
22980;-74.0;-66.0;-66.0;-79.0;-82.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:28:078
22982;-67.0;-66.0;-67.0;-79.0;-83.0;-72.0;-89.0;-86.0;-83.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:28:286
22988;-74.0;-63.0;-67.0;-80.0;-81.0;-91.0;-85.0;-91.0;-90.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:28:924
22996;-67.0;-66.0;-66.0;-79.0;-82.0;-78.0;-85.0;-86.0;-80.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:29:760
23000;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-91.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:30:176
23004;-68.0;-66.0;-70.0;-79.0;-81.0;-72.0;-85.0;-92.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:30:601
23008;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-87.0;-81.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:31:019
23012;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-88.0;-91.0;-83.0;-63.0;-64.0;-65.0;5.0;6.4;00:11:31:444
23014;-73.0;-63.0;-66.0;-79.0;-81.0;-90.0;-85.0;-81.0;-90.0;-53.0;-61.0;-62.0;5.0;6.4;00:11:31:660
23016;-67.0;-65.0;-80.0;-74.0;-82.0;-72.0;-88.0;-87.0;-91.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:31:873
23026;-74.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-91.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:32:912
23030;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-92.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:33:342
23034;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-91.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:33:760
23038;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-88.0;-87.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:34:170
23042;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-91.0;-80.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:34:594
23046;-67.0;-66.0;-70.0;-79.0;-83.0;-72.0;-88.0;-86.0;-83.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:35:023
23048;-74.0;-66.0;-66.0;-79.0;-82.0;-90.0;-85.0;-93.0;-91.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:35:233
23050;-67.0;-66.0;-67.0;-79.0;-83.0;-72.0;-89.0;-87.0;-83.0;-63.0;-64.0;-65.0;5.0;6.4;00:11:35:439
23052;-74.0;-63.0;-66.0;-79.0;-81.0;-91.0;-85.0;-93.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:35:644
23054;-67.0;-66.0;-81.0;-74.0;-82.0;-72.0;-88.0;-86.0;-84.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:35:847
23056;-74.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-92.0;-90.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:36:054
23060;-69.0;-66.0;-71.0;-79.0;-83.0;-72.0;-85.0;-91.0;-79.0;-63.0;-56.0;-62.0;5.0;6.4;00:11:36:585
23062;-74.0;-66.0;-66.0;-80.0;-81.0;-89.0;-85.0;-80.0;-91.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:36:800
23064;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-86.0;-84.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:37:003
23066;-74.0;-66.0;-66.0;-79.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:37:219
23070;-65.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-86.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:37:739
23074;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-86.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:38:167
23076;-74.0;-64.0;-66.0;-80.0;-81.0;-89.0;-85.0;-80.0;-91.0;-55.0;-62.0;-63.0;5.0;6.4;00:11:38:376
23078;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-88.0;-93.0;-83.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:38:584
23080;-74.0;-66.0;-66.0;-79.0;-81.0;-90.0;-85.0;-80.0;-91.0;-56.0;-62.0;-62.0;5.0;6.4;00:11:38:799
23082;-65.0;-66.0;-69.0;-79.0;-83.0;-72.0;-88.0;-87.0;-83.0;-64.0;-64.0;-65.0;5.0;6.4;00:11:39:007
23084;-74.0;-63.0;-66.0;-79.0;-81.0;-89.0;-85.0;-92.0;-91.0;-55.0;-61.0;-63.0;5.0;6.4;00:11:39:218
23086;-65.0;-66.0;-81.0;-74.0;-82.0;-72.0;-89.0;-86.0;-91.0;-64.0;-64.0;-65.0;5.0;6.4;00:11:39:426
23088;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-92.0;-79.0;-60.0;-56.0;-61.0;5.0;6.4;00:11:39:735
23092;-67.0;-66.0;-69.0;-79.0;-81.0;-72.0;-85.0;-86.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:40:150
23094;-74.0;-66.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-56.0;-62.0;-63.0;5.0;6.4;00:11:40:362
23096;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-87.0;-84.0;-61.0;-64.0;-65.0;5.0;6.4;00:11:40:572
23098;-74.0;-66.0;-66.0;-79.0;-81.0;-91.0;-85.0;-80.0;-91.0;-55.0;-61.0;-63.0;5.0;6.4;00:11:40:789
23100;-67.0;-66.0;-66.0;-79.0;-83.0;-72.0;-88.0;-87.0;-83.0;-64.0;-64.0;-65.0;5.0;6.4;00:11:40:997
23102;-74.0;-63.0;-66.0;-79.0;-81.0;-91.0;-85.0;-80.0;-90.0;-55.0;-61.0;-62.0;5.0;6.4;00:11:41:209
23104;-67.0;-65.0;-81.0;-74.0;-82.0;-72.0;-88.0;-87.0;-91.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:41:415
23106;-74.0;-63.0;-66.0;-79.0;-81.0;-78.0;-85.0;-92.0;-90.0;-64.0;-56.0;-62.0;5.0;6.4;00:11:41:628
23110;-74.0;-63.0;-66.0;-79.0;-81.0;-90.0;-85.0;-92.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:42:048
23118;-67.0;-66.0;-66.0;-80.0;-81.0;-72.0;-86.0;-86.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:42:887
23122;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-85.0;-92.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:43:307
23128;-76.0;-68.0;-66.0;-79.0;-82.0;-90.0;-85.0;-95.0;-91.0;-57.0;-62.0;-63.0;5.0;6.4;00:11:43:941
23132;-74.0;-66.0;-68.0;-79.0;-83.0;-90.0;-86.0;-81.0;-91.0;-55.0;-61.0;-63.0;5.0;6.4;00:11:44:355
23138;-74.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-55.0;-62.0;-63.0;5.0;6.4;00:11:45:187
23146;-74.0;-63.0;-66.0;-80.0;-82.0;-89.0;-85.0;-92.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:46:026
23150;-67.0;-66.0;-66.0;-79.0;-82.0;-78.0;-85.0;-86.0;-80.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:46:453
23154;-67.0;-66.0;-66.0;-79.0;-82.0;-72.0;-85.0;-85.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:46:873
23158;-67.0;-66.0;-70.0;-80.0;-82.0;-72.0;-88.0;-86.0;-79.0;-64.0;-56.0;-62.0;5.0;6.4;00:11:47:302
23160;-73.0;-66.0;-67.0;-79.0;-81.0;-89.0;-85.0;-93.0;-91.0;-57.0;-62.0;-62.0;5.0;6.4;00:11:47:513
23162;-67.0;-66.0;-70.0;-79.0;-84.0;-72.0;-85.0;-86.0;-84.0;-62.0;-64.0;-61.0;5.0;6.4;00:11:47:718
23166;-67.0;-66.0;-70.0;-79.0;-84.0;-72.0;-85.0;-86.0;-83.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:48:133
23172;-68.0;-66.0;-66.0;-79.0;-82.0;-72.0;-85.0;-86.0;-79.0;-59.0;-56.0;-62.0;5.0;6.4;00:11:48:881
23176;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-86.0;-79.0;-61.0;-56.0;-62.0;5.0;6.4;00:11:49:298
23178;-74.0;-66.0;-66.0;-80.0;-80.0;-89.0;-85.0;-80.0;-91.0;-55.0;-61.0;-63.0;5.0;6.4;00:11:49:500
23180;-67.0;-66.0;-69.0;-79.0;-83.0;-72.0;-85.0;-85.0;-84.0;-60.0;-64.0;-65.0;5.0;6.4;00:11:49:707
23182;-74.0;-66.0;-66.0;-79.0;-81.0;-90.0;-85.0;-94.0;-91.0;-55.0;-62.0;-63.0;5.0;6.4;00:11:49:921
23186;-74.0;-63.0;-66.0;-80.0;-81.0;-90.0;-85.0;-80.0;-91.0;-57.0;-62.0;-63.0;5.0;6.4;00:11:50:349
23188;-67.0;-66.0;-82.0;-74.0;-81.0;-72.0;-89.0;-86.0;-91.0;-59.0;-64.0;-65.0;5.0;6.4;00:11:50:558
23190;-74.0;-63.0;-66.0;-79.0;-82.0;-90.0;-85.0;-92.0;-90.0;-55.0;-62.0;-62.0;5.0;6.4;00:11:50:766
23198;-67.0;-66.0;-68.0;-79.0;-81.0;-78.0;-85.0;-87.0;-79.0;-60.0;-56.0;-62.0;5.0;6.4;00:11:51:620
23202;-67.0;-66.0;-66.0;-79.0;-81.0;-72.0;-88.0;-92.0;-79.0;-59.0;-56.0;-62.0;5.0;6.4;00:11:52:039
23206;-68.0;-68.0;-67.0;-87.0;-85.0;-84.0;-85.0;-84.0;-93.0;-59.0;-54.0;-63.0;5.0;6.9;00:12:28:028
23208;-68.0;-66.0;-75.0;-78.0;-85.0;-87.0;-86.0;-90.0;-88.0;-61.0;-67.0;-63.0;5.0;6.9;00:12:28:230
23212;-67.0;-66.0;-68.0;-78.0;-84.0;-87.0;-86.0;-90.0;-88.0;-60.0;-66.0;-63.0;5.0;6.9;00:12:28:641
23216;-68.0;-66.0;-69.0;-78.0;-73.0;-89.0;-86.0;-90.0;-89.0;-63.0;-66.0;-61.0;5.0;6.9;00:12:29:056
23220;-67.0;-69.0;-67.0;-89.0;-84.0;-83.0;-85.0;-84.0;-89.0;-62.0;-71.0;-66.0;5.0;6.9;00:12:29:581
23222;-67.0;-66.0;-75.0;-78.0;-85.0;-87.0;-86.0;-90.0;-90.0;-63.0;-66.0;-63.0;5.0;6.9;00:12:29:790
23240;-72.0;-69.0;-75.0;-90.0;-85.0;-86.0;-85.0;-84.0;-93.0;-59.0;-54.0;-66.0;5.0;6.9;00:12:31:682
23242;-67.0;-67.0;-65.0;-79.0;-73.0;-86.0;-86.0;-91.0;-89.0;-63.0;-70.0;-63.0;5.0;6.9;00:12:31:884
23244;-72.0;-68.0;-76.0;-79.0;-85.0;-87.0;-85.0;-84.0;-94.0;-59.0;-54.0;-64.0;5.0;6.9;00:12:32:095
23246;-68.0;-69.0;-67.0;-78.0;-84.0;-86.0;-86.0;-90.0;-93.0;-64.0;-70.0;-66.0;5.0;6.9;00:12:32:304
23248;-67.0;-66.0;-69.0;-79.0;-85.0;-86.0;-86.0;-90.0;-89.0;-61.0;-66.0;-61.0;5.0;6.9;00:12:32:617
23252;-67.0;-66.0;-69.0;-79.0;-73.0;-86.0;-86.0;-90.0;-89.0;-61.0;-71.0;-65.0;5.0;6.9;00:12:33:042
23254;-72.0;-69.0;-75.0;-89.0;-86.0;-86.0;-85.0;-84.0;-92.0;-59.0;-54.0;-63.0;5.0;6.9;00:12:33:247
23256;-67.0;-66.0;-69.0;-79.0;-73.0;-86.0;-86.0;-91.0;-89.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:33:462
23262;-72.0;-68.0;-75.0;-79.0;-86.0;-86.0;-85.0;-83.0;-92.0;-60.0;-54.0;-64.0;5.0;6.9;00:12:34:090
23264;-68.0;-69.0;-67.0;-89.0;-85.0;-86.0;-86.0;-92.0;-89.0;-64.0;-71.0;-63.0;5.0;6.9;00:12:34:301
23268;-68.0;-69.0;-67.0;-88.0;-84.0;-86.0;-85.0;-84.0;-90.0;-64.0;-70.0;-66.0;5.0;6.9;00:12:34:721
23272;-68.0;-69.0;-67.0;-86.0;-85.0;-84.0;-85.0;-84.0;-89.0;-64.0;-70.0;-64.0;5.0;6.9;00:12:35:138
23278;-68.0;-66.0;-76.0;-79.0;-86.0;-87.0;-86.0;-91.0;-90.0;-61.0;-66.0;-60.0;5.0;6.9;00:12:35:765
23280;-68.0;-69.0;-67.0;-89.0;-85.0;-83.0;-85.0;-84.0;-89.0;-60.0;-54.0;-63.0;5.0;6.9;00:12:35:971
23290;-69.0;-69.0;-67.0;-90.0;-84.0;-87.0;-87.0;-91.0;-88.0;-64.0;-70.0;-66.0;5.0;6.9;00:12:37:112
23294;-68.0;-69.0;-67.0;-90.0;-85.0;-84.0;-86.0;-90.0;-89.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:37:536
23300;-68.0;-66.0;-76.0;-79.0;-85.0;-86.0;-86.0;-90.0;-89.0;-60.0;-66.0;-61.0;5.0;6.9;00:12:38:167
23308;-68.0;-66.0;-69.0;-78.0;-73.0;-86.0;-86.0;-90.0;-89.0;-61.0;-70.0;-64.0;5.0;6.9;00:12:39:004
23312;-67.0;-67.0;-69.0;-79.0;-73.0;-86.0;-86.0;-90.0;-89.0;-64.0;-71.0;-63.0;5.0;6.9;00:12:39:417
23316;-67.0;-67.0;-63.0;-78.0;-73.0;-86.0;-85.0;-90.0;-89.0;-64.0;-71.0;-65.0;5.0;6.9;00:12:39:829
23318;-73.0;-69.0;-74.0;-78.0;-84.0;-86.0;-85.0;-84.0;-92.0;-60.0;-54.0;-63.0;5.0;6.9;00:12:40:042
23320;-68.0;-68.0;-67.0;-79.0;-84.0;-85.0;-86.0;-90.0;-91.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:40:250
23324;-67.0;-68.0;-67.0;-88.0;-84.0;-86.0;-86.0;-90.0;-89.0;-64.0;-71.0;-64.0;5.0;6.9;00:12:40:663
23328;-67.0;-68.0;-67.0;-88.0;-84.0;-86.0;-86.0;-90.0;-88.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:41:078
23332;-67.0;-68.0;-67.0;-89.0;-85.0;-84.0;-85.0;-90.0;-88.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:41:501
23334;-67.0;-66.0;-74.0;-78.0;-85.0;-86.0;-86.0;-90.0;-87.0;-61.0;-66.0;-61.0;5.0;6.9;00:12:41:714
23336;-67.0;-68.0;-67.0;-89.0;-84.0;-84.0;-85.0;-90.0;-88.0;-59.0;-70.0;-63.0;5.0;6.9;00:12:41:923
23338;-67.0;-66.0;-74.0;-79.0;-85.0;-87.0;-85.0;-89.0;-88.0;-61.0;-66.0;-63.0;5.0;6.9;00:12:42:129
23342;-74.0;-66.0;-68.0;-78.0;-85.0;-86.0;-86.0;-91.0;-89.0;-61.0;-66.0;-63.0;5.0;6.9;00:12:42:546
23350;-68.0;-66.0;-70.0;-78.0;-73.0;-86.0;-86.0;-89.0;-89.0;-61.0;-71.0;-63.0;5.0;6.9;00:12:43:377
23352;-72.0;-68.0;-74.0;-88.0;-84.0;-86.0;-85.0;-84.0;-92.0;-59.0;-54.0;-63.0;5.0;6.9;00:12:43:592
23354;-67.0;-66.0;-63.0;-79.0;-73.0;-86.0;-85.0;-91.0;-88.0;-64.0;-70.0;-63.0;5.0;6.9;00:12:43:802
23370;-67.0;-69.0;-67.0;-88.0;-83.0;-83.0;-86.0;-90.0;-88.0;-64.0;-70.0;-66.0;5.0;6.9;00:12:45:480
23372;-67.0;-66.0;-74.0;-79.0;-84.0;-79.0;-86.0;-90.0;-88.0;-61.0;-66.0;-61.0;5.0;6.9;00:12:45:686
23374;-65.0;-68.0;-67.0;-88.0;-84.0;-84.0;-85.0;-90.0;-88.0;-59.0;-70.0;-65.0;5.0;6.9;00:12:45:894
23376;-67.0;-66.0;-74.0;-78.0;-84.0;-87.0;-85.0;-90.0;-89.0;-61.0;-66.0;-60.0;5.0;6.9;00:12:46:097
23380;-67.0;-66.0;-68.0;-79.0;-85.0;-86.0;-86.0;-89.0;-89.0;-61.0;-66.0;-63.0;5.0;6.9;00:12:46:523
23384;-67.0;-66.0;-68.0;-78.0;-73.0;-87.0;-86.0;-89.0;-88.0;-61.0;-66.0;-61.0;5.0;6.9;00:12:46:938
23386;-72.0;-68.0;-74.0;-88.0;-78.0;-86.0;-85.0;-84.0;-91.0;-59.0;-54.0;-63.0;5.0;6.9;00:12:47:147
23388;-67.0;-66.0;-68.0;-78.0;-73.0;-86.0;-86.0;-91.0;-88.0;-60.0;-70.0;-63.0;5.0;6.9;00:12:47:360
23392;-67.0;-66.0;-68.0;-78.0;-73.0;-86.0;-86.0;-89.0;-89.0;-64.0;-71.0;-64.0;5.0;6.9;00:12:47:779
23400;-69.0;-68.0;-67.0;-88.0;-84.0;-85.0;-86.0;-90.0;-89.0;-62.0;-70.0;-63.0;5.0;6.9;00:12:48:630
23404;-67.0;-68.0;-67.0;-88.0;-84.0;-84.0;-86.0;-89.0;-89.0;-63.0;-70.0;-63.0;5.0;6.9;00:12:49:067
23406;-68.0;-66.0;-74.0;-79.0;-85.0;-86.0;-86.0;-89.0;-88.0;-61.0;-66.0;-63.0;5.0;6.9;00:12:49:276
23418;-67.0;-68.0;-67.0;-89.0;-84.0;-87.0;-85.0;-84.0;-89.0;-64.0;-71.0;-63.0;5.0;6.9;00:12:50:633
23428;-67.0;-66.0;-75.0;-78.0;-85.0;-86.0;-86.0;-90.0;-89.0;-61.0;-66.0;-61.0;5.0;6.9;00:12:51:668
23432;-68.0;-66.0;-69.0;-79.0;-86.0;-86.0;-86.0;-90.0;-89.0;-60.0;-66.0;-61.0;5.0;6.9;00:12:52:092
23436;-67.0;-66.0;-69.0;-79.0;-75.0;-87.0;-86.0;-90.0;-89.0;-61.0;-66.0;-62.0;5.0;6.9;00:12:52:508
23438;-72.0;-69.0;-76.0;-89.0;-86.0;-86.0;-85.0;-84.0;-93.0;-59.0;-54.0;-63.0;5.0;6.9;00:12:52:718
23440;-68.0;-66.0;-69.0;-78.0;-73.0;-87.0;-87.0;-90.0;-89.0;-60.0;-70.0;-66.0;5.0;6.9;00:12:52:926
23444;-67.0;-66.0;-69.0;-79.0;-73.0;-86.0;-86.0;-91.0;-88.0;-64.0;-71.0;-64.0;5.0;6.9;00:12:53:345
23452;-69.0;-69.0;-67.0;-78.0;-85.0;-88.0;-87.0;-90.0;-89.0;-64.0;-71.0;-63.0;5.0;6.9;00:12:54:170
