;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
5634;-81.0;-82.0;-80.0;-65.0;-58.0;-66.0;-81.0;-62.0;-67.0;-83.0;-76.0;-79.0;15.0;7.1000000000000005;00:34:54:908
5640;-72.0;-75.0;-76.0;-63.0;-69.0;-62.0;-72.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:34:55:540
5644;-72.0;-75.0;-76.0;-63.0;-68.0;-62.0;-74.0;-72.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:34:55:959
5654;-69.0;-78.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-67.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:34:57:001
5658;-70.0;-81.0;-75.0;-60.0;-66.0;-60.0;-69.0;-76.0;-66.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:34:57:418
5662;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-72.0;-76.0;-66.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:34:57:822
5668;-81.0;-81.0;-80.0;-65.0;-58.0;-66.0;-81.0;-71.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:34:58:455
5672;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-80.0;-80.0;15.0;7.1000000000000005;00:34:58:864
5682;-72.0;-76.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-86.0;-84.0;-77.0;15.0;7.1000000000000005;00:34:59:926
5686;-72.0;-75.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:00:347
5692;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:00:980
5696;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-74.0;-76.0;-67.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:01:401
5702;-81.0;-81.0;-81.0;-65.0;-58.0;-66.0;-83.0;-70.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:02:026
5706;-81.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-80.0;-80.0;15.0;7.1000000000000005;00:35:02:447
5720;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-73.0;-62.0;-75.0;-74.0;-83.0;-80.0;15.0;7.1000000000000005;00:35:03:913
5726;-70.0;-78.0;-75.0;-59.0;-66.0;-60.0;-72.0;-76.0;-70.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:35:04:547
5730;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-67.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:35:04:963
5734;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-72.0;-76.0;-66.0;-82.0;-83.0;-78.0;15.0;7.1000000000000005;00:35:05:379
5740;-82.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:06:016
5744;-81.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-66.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:06:435
5750;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-70.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:07:070
5754;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-70.0;-74.0;-87.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:07:477
5764;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:08:529
5772;-70.0;-78.0;-76.0;-60.0;-66.0;-60.0;-72.0;-77.0;-67.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:09:357
5778;-82.0;-80.0;-81.0;-65.0;-58.0;-66.0;-82.0;-71.0;-69.0;-74.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:09:983
5782;-81.0;-80.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:10:400
5792;-72.0;-75.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-74.0;-83.0;-77.0;15.0;7.1000000000000005;00:35:11:447
5796;-72.0;-75.0;-75.0;-63.0;-68.0;-62.0;-72.0;-70.0;-74.0;-87.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:11:852
5806;-70.0;-78.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-82.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:12:907
5810;-70.0;-67.0;-75.0;-60.0;-66.0;-60.0;-72.0;-76.0;-66.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:13:327
5816;-81.0;-81.0;-80.0;-65.0;-58.0;-66.0;-81.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:13:956
5824;-81.0;-81.0;-81.0;-65.0;-58.0;-66.0;-81.0;-62.0;-67.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:14:776
5830;-70.0;-78.0;-81.0;-63.0;-68.0;-61.0;-66.0;-77.0;-74.0;-82.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:15:404
5832;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-72.0;-77.0;-66.0;-83.0;-84.0;-79.0;15.0;7.1000000000000005;00:35:15:711
5838;-81.0;-81.0;-81.0;-64.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:16:347
5842;-81.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-67.0;-82.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:16:774
5848;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-74.0;-83.0;-77.0;15.0;7.1000000000000005;00:35:17:406
5852;-72.0;-76.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-87.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:17:814
5856;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:18:240
5862;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-67.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:35:18:873
5866;-70.0;-78.0;-75.0;-62.0;-66.0;-60.0;-72.0;-76.0;-66.0;-83.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:19:291
5872;-82.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:19:920
5876;-82.0;-80.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-67.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:20:343
5886;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-71.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:21:392
5890;-72.0;-76.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-87.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:21:790
5896;-70.0;-67.0;-75.0;-60.0;-66.0;-60.0;-66.0;-77.0;-67.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:22:438
5900;-70.0;-78.0;-76.0;-60.0;-66.0;-60.0;-72.0;-76.0;-67.0;-83.0;-83.0;-77.0;15.0;7.1000000000000005;00:35:22:860
5906;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-81.0;-62.0;-69.0;-74.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:23:496
5910;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:23:925
5924;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:25:396
5930;-70.0;-67.0;-75.0;-60.0;-67.0;-60.0;-66.0;-77.0;-67.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:26:017
5934;-70.0;-67.0;-76.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:26:438
5940;-81.0;-76.0;-75.0;-60.0;-58.0;-66.0;-82.0;-70.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:27:071
5944;-82.0;-80.0;-81.0;-65.0;-58.0;-66.0;-81.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:27:483
5948;-81.0;-80.0;-81.0;-64.0;-58.0;-66.0;-82.0;-62.0;-66.0;-82.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:27:905
5954;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:28:532
5958;-73.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-77.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:28:948
5968;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:29:997
5972;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-72.0;-76.0;-67.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:30:419
5978;-82.0;-81.0;-81.0;-60.0;-58.0;-66.0;-82.0;-69.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:31:042
5982;-82.0;-80.0;-81.0;-65.0;-58.0;-66.0;-81.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:31:448
5986;-82.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-66.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:31:869
5992;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-82.0;-70.0;-74.0;-74.0;-83.0;-77.0;15.0;7.1000000000000005;00:35:32:508
5996;-73.0;-76.0;-75.0;-62.0;-68.0;-62.0;-74.0;-70.0;-75.0;-87.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:32:926
6000;-73.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:33:335
6006;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-77.0;-67.0;-82.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:33:964
6010;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-77.0;-66.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:35:34:382
6020;-81.0;-80.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-80.0;-80.0;15.0;7.1000000000000005;00:35:35:439
6026;-70.0;-79.0;-75.0;-63.0;-68.0;-66.0;-66.0;-69.0;-74.0;-74.0;-83.0;-77.0;15.0;7.1000000000000005;00:35:36:081
6030;-73.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-70.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:36:490
6034;-73.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:36:905
6040;-70.0;-79.0;-75.0;-60.0;-67.0;-60.0;-72.0;-76.0;-70.0;-82.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:37:541
6044;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-77.0;-67.0;-83.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:37:965
6048;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-72.0;-77.0;-67.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:38:380
6054;-82.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:39:002
6058;-82.0;-81.0;-80.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-79.0;-80.0;15.0;7.1000000000000005;00:35:39:408
6062;-81.0;-80.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-67.0;-83.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:39:824
6070;-82.0;-79.0;-81.0;-60.0;-58.0;-61.0;-77.0;-76.0;-67.0;-82.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:40:659
6072;-73.0;-76.0;-75.0;-62.0;-68.0;-62.0;-72.0;-69.0;-74.0;-87.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:40:872
6076;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-71.0;-62.0;-74.0;-74.0;-83.0;-79.0;15.0;7.1000000000000005;00:35:41:288
6082;-70.0;-67.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:41:912
6086;-70.0;-79.0;-76.0;-60.0;-66.0;-60.0;-69.0;-76.0;-66.0;-83.0;-76.0;-78.0;15.0;7.1000000000000005;00:35:42:331
6092;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-83.0;-70.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:42:974
6096;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:43:382
6100;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-67.0;-83.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:43:802
6106;-70.0;-79.0;-75.0;-63.0;-68.0;-66.0;-66.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:44:421
6114;-72.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:45:268
6124;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:46:310
6134;-82.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-76.0;-80.0;15.0;7.1000000000000005;00:35:47:356
6144;-71.0;-79.0;-75.0;-63.0;-68.0;-66.0;-67.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:48:404
6148;-73.0;-76.0;-75.0;-62.0;-68.0;-62.0;-72.0;-69.0;-74.0;-87.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:48:825
6154;-82.0;-79.0;-81.0;-60.0;-68.0;-60.0;-66.0;-76.0;-69.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:49:463
6158;-70.0;-79.0;-75.0;-60.0;-66.0;-60.0;-66.0;-76.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:49:881
6162;-70.0;-67.0;-76.0;-60.0;-66.0;-60.0;-72.0;-76.0;-67.0;-83.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:50:291
6172;-80.0;-82.0;-82.0;-64.0;-58.0;-66.0;-82.0;-62.0;-69.0;-74.0;-79.0;-80.0;15.0;7.1000000000000005;00:35:51:331
6176;-80.0;-81.0;-81.0;-65.0;-58.0;-66.0;-82.0;-62.0;-67.0;-82.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:51:753
6182;-72.0;-77.0;-76.0;-63.0;-68.0;-62.0;-81.0;-69.0;-74.0;-74.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:52:384
6186;-72.0;-77.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:52:791
6190;-73.0;-76.0;-75.0;-63.0;-68.0;-62.0;-72.0;-62.0;-74.0;-74.0;-84.0;-80.0;15.0;7.1000000000000005;00:35:53:205
6200;-70.0;-80.0;-76.0;-60.0;-67.0;-60.0;-66.0;-77.0;-66.0;-83.0;-76.0;-77.0;15.0;7.1000000000000005;00:35:54:244
6204;-70.0;-80.0;-76.0;-60.0;-66.0;-60.0;-72.0;-77.0;-67.0;-83.0;-84.0;-78.0;15.0;7.1000000000000005;00:35:54:668
6214;-80.0;-83.0;-84.0;-65.0;-58.0;-66.0;-81.0;-62.0;-69.0;-74.0;-80.0;-80.0;15.0;7.1000000000000005;00:35:55:714
6218;-81.0;-82.0;-84.0;-65.0;-58.0;-66.0;-81.0;-62.0;-66.0;-82.0;-76.0;-79.0;15.0;7.1000000000000005;00:35:56:128
6224;-73.0;-75.0;-76.0;-63.0;-68.0;-62.0;-72.0;-69.0;-74.0;-74.0;-84.0;-77.0;15.0;7.1000000000000005;00:35:56:753
6232;-77.0;-78.0;-69.0;-68.0;-56.0;-55.0;-75.0;-66.0;-67.0;-76.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:30:153
6236;-76.0;-75.0;-69.0;-67.0;-57.0;-61.0;-67.0;-70.0;-67.0;-87.0;-73.0;-90.0;16.0;3.1000000000000005;00:14:30:570
6242;-73.0;-69.0;-74.0;-62.0;-55.0;-60.0;-72.0;-71.0;-77.0;-81.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:31:191
6246;-72.0;-77.0;-74.0;-54.0;-56.0;-60.0;-72.0;-66.0;-77.0;-81.0;-86.0;-77.0;16.0;3.1000000000000005;00:14:31:605
6250;-77.0;-77.0;-74.0;-61.0;-55.0;-72.0;-75.0;-66.0;-67.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:32:033
6256;-73.0;-75.0;-82.0;-62.0;-54.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:32:665
6260;-72.0;-75.0;-73.0;-62.0;-54.0;-55.0;-72.0;-71.0;-77.0;-78.0;-78.0;-76.0;16.0;3.1000000000000005;00:14:33:081
6266;-77.0;-77.0;-69.0;-65.0;-57.0;-72.0;-76.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:33:718
6270;-77.0;-75.0;-69.0;-67.0;-57.0;-55.0;-75.0;-66.0;-67.0;-88.0;-78.0;-89.0;16.0;3.1000000000000005;00:14:34:139
6274;-77.0;-75.0;-69.0;-67.0;-57.0;-61.0;-67.0;-70.0;-67.0;-87.0;-73.0;-89.0;16.0;3.1000000000000005;00:14:34:559
6280;-72.0;-78.0;-74.0;-62.0;-54.0;-60.0;-72.0;-66.0;-77.0;-82.0;-86.0;-77.0;16.0;3.1000000000000005;00:14:35:180
6284;-77.0;-78.0;-73.0;-62.0;-56.0;-72.0;-76.0;-66.0;-67.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:35:604
6290;-72.0;-74.0;-68.0;-68.0;-71.0;-55.0;-72.0;-72.0;-67.0;-78.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:36:239
6294;-73.0;-74.0;-73.0;-65.0;-54.0;-55.0;-72.0;-71.0;-77.0;-82.0;-78.0;-76.0;16.0;3.1000000000000005;00:14:36:667
6300;-77.0;-77.0;-68.0;-61.0;-57.0;-72.0;-76.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:37:291
6304;-77.0;-74.0;-68.0;-67.0;-57.0;-61.0;-67.0;-70.0;-67.0;-87.0;-73.0;-90.0;16.0;3.1000000000000005;00:14:37:720
6308;-77.0;-74.0;-69.0;-67.0;-56.0;-61.0;-70.0;-70.0;-67.0;-86.0;-73.0;-89.0;16.0;3.1000000000000005;00:14:38:142
6314;-73.0;-77.0;-74.0;-62.0;-56.0;-72.0;-72.0;-66.0;-77.0;-82.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:38:770
6324;-72.0;-74.0;-68.0;-67.0;-71.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:39:817
6332;-72.0;-74.0;-73.0;-65.0;-54.0;-55.0;-72.0;-71.0;-77.0;-79.0;-78.0;-77.0;16.0;3.1000000000000005;00:14:40:646
6338;-77.0;-77.0;-68.0;-67.0;-57.0;-55.0;-76.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:41:279
6348;-72.0;-77.0;-73.0;-62.0;-54.0;-60.0;-72.0;-66.0;-77.0;-82.0;-85.0;-79.0;16.0;3.1000000000000005;00:14:42:328
6352;-73.0;-77.0;-73.0;-62.0;-56.0;-71.0;-72.0;-66.0;-77.0;-75.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:42:749
6356;-77.0;-77.0;-73.0;-61.0;-56.0;-72.0;-75.0;-66.0;-67.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:43:157
6362;-72.0;-74.0;-69.0;-67.0;-71.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:43:791
6366;-72.0;-75.0;-74.0;-68.0;-54.0;-55.0;-72.0;-71.0;-77.0;-79.0;-78.0;-76.0;16.0;3.1000000000000005;00:14:44:222
6372;-77.0;-77.0;-69.0;-62.0;-56.0;-72.0;-75.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:44:850
6382;-72.0;-77.0;-74.0;-62.0;-54.0;-60.0;-72.0;-66.0;-77.0;-82.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:45:911
6386;-73.0;-77.0;-73.0;-62.0;-56.0;-72.0;-72.0;-66.0;-77.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:46:323
6390;-77.0;-77.0;-73.0;-62.0;-56.0;-72.0;-76.0;-66.0;-67.0;-75.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:46:742
6396;-72.0;-74.0;-82.0;-62.0;-54.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-87.0;16.0;3.1000000000000005;00:14:47:373
6400;-72.0;-74.0;-74.0;-62.0;-54.0;-55.0;-72.0;-71.0;-77.0;-79.0;-78.0;-76.0;16.0;3.1000000000000005;00:14:47:788
6406;-77.0;-78.0;-69.0;-62.0;-57.0;-72.0;-76.0;-66.0;-66.0;-75.0;-78.0;-89.0;16.0;3.1000000000000005;00:14:48:423
6414;-77.0;-74.0;-69.0;-67.0;-56.0;-61.0;-67.0;-70.0;-67.0;-87.0;-73.0;-90.0;16.0;3.1000000000000005;00:14:49:250
6422;-77.0;-75.0;-68.0;-67.0;-57.0;-61.0;-71.0;-70.0;-78.0;-88.0;-73.0;-90.0;16.0;3.1000000000000005;00:14:50:085
6424;-73.0;-77.0;-74.0;-62.0;-56.0;-72.0;-72.0;-66.0;-77.0;-82.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:50:295
6428;-77.0;-77.0;-74.0;-62.0;-56.0;-72.0;-76.0;-66.0;-67.0;-75.0;-86.0;-77.0;16.0;3.1000000000000005;00:14:50:707
6434;-77.0;-75.0;-68.0;-67.0;-72.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-87.0;16.0;3.1000000000000005;00:14:51:332
6438;-73.0;-75.0;-82.0;-62.0;-54.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:51:749
6442;-72.0;-75.0;-74.0;-68.0;-54.0;-55.0;-72.0;-71.0;-77.0;-79.0;-78.0;-77.0;16.0;3.1000000000000005;00:14:52:178
6448;-77.0;-78.0;-69.0;-67.0;-57.0;-72.0;-76.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:14:52:802
6462;-73.0;-77.0;-74.0;-62.0;-57.0;-72.0;-72.0;-66.0;-77.0;-82.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:54:272
6466;-77.0;-78.0;-74.0;-62.0;-56.0;-72.0;-76.0;-68.0;-67.0;-75.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:54:686
6472;-72.0;-74.0;-69.0;-67.0;-71.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-88.0;16.0;3.1000000000000005;00:14:55:320
6476;-72.0;-78.0;-74.0;-62.0;-54.0;-60.0;-72.0;-66.0;-77.0;-82.0;-85.0;-76.0;16.0;3.1000000000000005;00:14:55:852
6480;-77.0;-77.0;-74.0;-62.0;-56.0;-72.0;-76.0;-66.0;-67.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:56:271
6490;-72.0;-75.0;-82.0;-62.0;-54.0;-55.0;-72.0;-70.0;-67.0;-79.0;-73.0;-87.0;16.0;3.1000000000000005;00:14:57:317
6494;-72.0;-75.0;-74.0;-66.0;-54.0;-55.0;-72.0;-71.0;-77.0;-79.0;-78.0;-77.0;16.0;3.1000000000000005;00:14:57:739
6500;-77.0;-77.0;-69.0;-62.0;-57.0;-71.0;-76.0;-66.0;-67.0;-75.0;-78.0;-89.0;16.0;3.1000000000000005;00:14:58:369
6504;-77.0;-77.0;-68.0;-67.0;-57.0;-55.0;-76.0;-66.0;-67.0;-87.0;-78.0;-89.0;16.0;3.1000000000000005;00:14:58:782
6508;-77.0;-75.0;-68.0;-67.0;-56.0;-60.0;-67.0;-70.0;-67.0;-87.0;-73.0;-90.0;16.0;3.1000000000000005;00:14:59:193
6514;-72.0;-78.0;-74.0;-62.0;-54.0;-60.0;-72.0;-66.0;-77.0;-82.0;-86.0;-76.0;16.0;3.1000000000000005;00:14:59:823
6518;-78.0;-77.0;-74.0;-62.0;-56.0;-72.0;-76.0;-66.0;-67.0;-75.0;-86.0;-76.0;16.0;3.1000000000000005;00:15:00:249
6528;-72.0;-75.0;-68.0;-67.0;-72.0;-55.0;-72.0;-72.0;-67.0;-79.0;-73.0;-87.0;16.0;3.1000000000000005;00:15:01:280
6532;-72.0;-74.0;-83.0;-62.0;-54.0;-55.0;-72.0;-70.0;-67.0;-79.0;-78.0;-88.0;16.0;3.1000000000000005;00:15:01:697
6536;-72.0;-74.0;-73.0;-66.0;-54.0;-55.0;-73.0;-71.0;-77.0;-79.0;-78.0;-77.0;16.0;3.1000000000000005;00:15:02:107
6542;-77.0;-77.0;-68.0;-62.0;-57.0;-72.0;-75.0;-66.0;-67.0;-75.0;-78.0;-90.0;16.0;3.1000000000000005;00:15:02:736
6546;-78.0;-78.0;-68.0;-68.0;-56.0;-55.0;-76.0;-66.0;-67.0;-79.0;-78.0;-89.0;16.0;3.1000000000000005;00:15:03:149
6550;-77.0;-74.0;-68.0;-67.0;-57.0;-61.0;-67.0;-70.0;-67.0;-86.0;-73.0;-90.0;16.0;3.1000000000000005;00:15:03:576
6552;-72.0;-75.0;-74.0;-62.0;-54.0;-60.0;-72.0;-71.0;-77.0;-82.0;-86.0;-76.0;16.0;3.1000000000000005;00:15:03:784
6556;-73.0;-77.0;-73.0;-62.0;-56.0;-72.0;-72.0;-66.0;-77.0;-81.0;-86.0;-77.0;16.0;3.1000000000000005;00:15:04:205
