;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
40036;-66.0;-61.0;-67.0;-64.0;-68.0;-65.0;-83.0;-90.0;-78.0;-87.0;-81.0;-80.0;8.0;5.4;00:38:49:392
40038;-62.0;-62.0;-64.0;-68.0;-76.0;-65.0;-85.0;-76.0;-87.0;-82.0;-88.0;-82.0;8.0;5.4;00:38:49:596
40042;-57.0;-62.0;-63.0;-68.0;-77.0;-65.0;-87.0;-76.0;-88.0;-80.0;-88.0;-80.0;8.0;5.4;00:38:50:007
40044;-66.0;-61.0;-67.0;-78.0;-69.0;-65.0;-88.0;-91.0;-79.0;-87.0;-80.0;-81.0;8.0;5.4;00:38:50:213
40046;-57.0;-62.0;-63.0;-68.0;-77.0;-65.0;-88.0;-75.0;-81.0;-80.0;-87.0;-79.0;8.0;5.4;00:38:50:420
40050;-57.0;-61.0;-65.0;-68.0;-76.0;-64.0;-79.0;-75.0;-81.0;-81.0;-88.0;-79.0;8.0;5.4;00:38:50:842
40052;-60.0;-61.0;-71.0;-77.0;-61.0;-65.0;-82.0;-92.0;-79.0;-85.0;-80.0;-81.0;8.0;5.4;00:38:51:040
40054;-57.0;-62.0;-65.0;-68.0;-76.0;-64.0;-79.0;-75.0;-81.0;-81.0;-88.0;-79.0;8.0;5.4;00:38:51:254
40058;-60.0;-62.0;-63.0;-68.0;-75.0;-64.0;-79.0;-75.0;-80.0;-81.0;-88.0;-79.0;8.0;5.4;00:38:51:662
40060;-60.0;-60.0;-60.0;-76.0;-76.0;-65.0;-87.0;-76.0;-79.0;-85.0;-88.0;-81.0;8.0;5.4;00:38:51:870
40064;-60.0;-59.0;-60.0;-76.0;-63.0;-65.0;-82.0;-76.0;-79.0;-86.0;-88.0;-81.0;8.0;5.4;00:38:52:296
40066;-57.0;-54.0;-67.0;-67.0;-68.0;-65.0;-79.0;-75.0;-80.0;-85.0;-79.0;-79.0;8.0;5.4;00:38:52:506
40070;-66.0;-61.0;-67.0;-77.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-80.0;-79.0;8.0;5.4;00:38:52:922
40072;-60.0;-60.0;-60.0;-68.0;-75.0;-65.0;-87.0;-75.0;-90.0;-81.0;-88.0;-81.0;8.0;5.4;00:38:53:137
40084;-57.0;-62.0;-63.0;-68.0;-76.0;-65.0;-87.0;-76.0;-90.0;-80.0;-88.0;-79.0;8.0;5.4;00:38:54:389
40088;-57.0;-62.0;-63.0;-68.0;-75.0;-66.0;-87.0;-76.0;-81.0;-81.0;-88.0;-79.0;8.0;5.4;00:38:54:807
40092;-57.0;-62.0;-63.0;-70.0;-76.0;-64.0;-79.0;-75.0;-81.0;-81.0;-88.0;-79.0;8.0;5.4;00:38:55:232
40098;-62.0;-59.0;-60.0;-77.0;-76.0;-65.0;-88.0;-76.0;-79.0;-85.0;-88.0;-81.0;8.0;5.4;00:38:55:852
40102;-59.0;-59.0;-60.0;-77.0;-62.0;-65.0;-87.0;-76.0;-90.0;-85.0;-88.0;-82.0;8.0;5.4;00:38:56:283
40106;-66.0;-61.0;-67.0;-77.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-81.0;-79.0;8.0;5.4;00:38:56:901
40108;-59.0;-59.0;-60.0;-68.0;-75.0;-65.0;-87.0;-75.0;-91.0;-81.0;-87.0;-81.0;8.0;5.4;00:38:57:111
40120;-60.0;-62.0;-63.0;-68.0;-76.0;-65.0;-86.0;-75.0;-90.0;-80.0;-87.0;-79.0;8.0;5.4;00:38:58:376
40124;-60.0;-62.0;-63.0;-68.0;-76.0;-64.0;-79.0;-75.0;-80.0;-80.0;-87.0;-79.0;8.0;5.4;00:38:58:798
40126;-60.0;-62.0;-60.0;-76.0;-60.0;-65.0;-82.0;-92.0;-79.0;-85.0;-87.0;-81.0;8.0;5.4;00:38:59:015
40128;-59.0;-62.0;-65.0;-68.0;-76.0;-64.0;-79.0;-75.0;-79.0;-81.0;-87.0;-79.0;8.0;5.4;00:38:59:220
40130;-62.0;-59.0;-60.0;-76.0;-76.0;-65.0;-86.0;-76.0;-79.0;-85.0;-87.0;-82.0;8.0;5.4;00:38:59:427
40134;-60.0;-59.0;-60.0;-76.0;-62.0;-65.0;-86.0;-76.0;-88.0;-85.0;-87.0;-82.0;8.0;5.4;00:38:59:860
40136;-57.0;-54.0;-67.0;-64.0;-68.0;-65.0;-81.0;-75.0;-80.0;-85.0;-79.0;-79.0;8.0;5.4;00:39:00:060
40140;-66.0;-61.0;-67.0;-77.0;-68.0;-65.0;-79.0;-75.0;-80.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:00:480
40142;-60.0;-59.0;-60.0;-68.0;-76.0;-65.0;-86.0;-75.0;-89.0;-81.0;-87.0;-81.0;8.0;5.4;00:39:00:689
40146;-57.0;-62.0;-60.0;-68.0;-75.0;-65.0;-86.0;-75.0;-90.0;-80.0;-88.0;-81.0;8.0;5.4;00:39:01:111
40150;-58.0;-62.0;-60.0;-68.0;-76.0;-65.0;-87.0;-76.0;-90.0;-80.0;-88.0;-81.0;8.0;5.4;00:39:01:523
40154;-60.0;-62.0;-67.0;-68.0;-76.0;-65.0;-87.0;-76.0;-89.0;-81.0;-88.0;-79.0;8.0;5.4;00:39:01:928
40158;-58.0;-62.0;-63.0;-68.0;-75.0;-65.0;-87.0;-76.0;-90.0;-80.0;-88.0;-79.0;8.0;5.4;00:39:02:353
40160;-60.0;-61.0;-60.0;-77.0;-68.0;-65.0;-87.0;-91.0;-79.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:02:563
40162;-59.0;-62.0;-63.0;-68.0;-75.0;-64.0;-79.0;-75.0;-81.0;-80.0;-88.0;-79.0;8.0;5.4;00:39:02:783
40164;-60.0;-62.0;-60.0;-76.0;-60.0;-65.0;-83.0;-92.0;-79.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:02:986
40166;-57.0;-62.0;-63.0;-68.0;-75.0;-64.0;-79.0;-75.0;-79.0;-80.0;-87.0;-80.0;8.0;5.4;00:39:03:189
40168;-60.0;-60.0;-60.0;-77.0;-75.0;-65.0;-86.0;-76.0;-80.0;-85.0;-88.0;-81.0;8.0;5.4;00:39:03:399
40172;-60.0;-60.0;-60.0;-77.0;-63.0;-65.0;-84.0;-76.0;-80.0;-86.0;-88.0;-81.0;8.0;5.4;00:39:03:820
40174;-59.0;-61.0;-67.0;-66.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-79.0;-79.0;8.0;5.4;00:39:04:025
40176;-60.0;-60.0;-60.0;-77.0;-63.0;-65.0;-86.0;-76.0;-89.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:04:238
40178;-63.0;-61.0;-67.0;-68.0;-68.0;-65.0;-79.0;-77.0;-81.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:04:444
40182;-59.0;-61.0;-72.0;-76.0;-68.0;-65.0;-79.0;-75.0;-79.0;-86.0;-80.0;-81.0;8.0;5.4;00:39:04:864
40184;-57.0;-62.0;-60.0;-68.0;-75.0;-65.0;-87.0;-75.0;-90.0;-81.0;-87.0;-81.0;8.0;5.4;00:39:05:078
40188;-57.0;-62.0;-63.0;-70.0;-76.0;-65.0;-87.0;-76.0;-90.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:05:497
40192;-57.0;-62.0;-63.0;-68.0;-75.0;-65.0;-87.0;-76.0;-89.0;-80.0;-88.0;-79.0;8.0;5.4;00:39:05:913
40196;-57.0;-62.0;-63.0;-68.0;-76.0;-64.0;-87.0;-76.0;-81.0;-81.0;-87.0;-79.0;8.0;5.4;00:39:06:337
40198;-60.0;-61.0;-71.0;-76.0;-61.0;-65.0;-83.0;-93.0;-79.0;-85.0;-80.0;-81.0;8.0;5.4;00:39:06:550
40202;-62.0;-60.0;-60.0;-76.0;-76.0;-65.0;-87.0;-76.0;-79.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:06:971
40206;-60.0;-59.0;-60.0;-76.0;-75.0;-65.0;-86.0;-76.0;-79.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:07:382
40210;-60.0;-59.0;-60.0;-77.0;-62.0;-65.0;-82.0;-76.0;-79.0;-85.0;-88.0;-81.0;8.0;5.4;00:39:07:791
40212;-59.0;-55.0;-67.0;-67.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-79.0;-79.0;8.0;5.4;00:39:08:007
40214;-58.0;-60.0;-60.0;-77.0;-62.0;-65.0;-86.0;-76.0;-90.0;-85.0;-88.0;-81.0;8.0;5.4;00:39:08:219
40216;-66.0;-61.0;-67.0;-77.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:08:435
40218;-60.0;-60.0;-60.0;-68.0;-75.0;-65.0;-86.0;-75.0;-90.0;-80.0;-88.0;-82.0;8.0;5.4;00:39:08:643
40222;-59.0;-62.0;-60.0;-68.0;-75.0;-65.0;-87.0;-76.0;-90.0;-80.0;-88.0;-81.0;8.0;5.4;00:39:09:067
40226;-57.0;-62.0;-66.0;-68.0;-75.0;-65.0;-87.0;-76.0;-89.0;-80.0;-88.0;-79.0;8.0;5.4;00:39:09:493
40230;-59.0;-62.0;-63.0;-68.0;-75.0;-64.0;-87.0;-76.0;-80.0;-81.0;-88.0;-79.0;8.0;5.4;00:39:09:913
40234;-57.0;-62.0;-63.0;-68.0;-75.0;-64.0;-79.0;-75.0;-80.0;-80.0;-87.0;-79.0;8.0;5.4;00:39:10:326
40238;-57.0;-62.0;-63.0;-68.0;-76.0;-63.0;-79.0;-75.0;-80.0;-80.0;-87.0;-79.0;8.0;5.4;00:39:10:744
40240;-62.0;-59.0;-60.0;-76.0;-76.0;-65.0;-88.0;-76.0;-79.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:10:953
40244;-60.0;-59.0;-60.0;-77.0;-62.0;-65.0;-87.0;-76.0;-79.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:11:371
40248;-60.0;-60.0;-60.0;-77.0;-61.0;-65.0;-88.0;-75.0;-88.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:11:790
40250;-60.0;-61.0;-67.0;-67.0;-68.0;-65.0;-79.0;-75.0;-80.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:12:002
40252;-60.0;-59.0;-60.0;-76.0;-62.0;-65.0;-87.0;-75.0;-90.0;-85.0;-87.0;-81.0;8.0;5.4;00:39:12:206
40254;-66.0;-61.0;-67.0;-76.0;-68.0;-66.0;-79.0;-75.0;-80.0;-85.0;-80.0;-80.0;8.0;5.4;00:39:12:417
40256;-60.0;-60.0;-60.0;-69.0;-75.0;-65.0;-87.0;-75.0;-90.0;-80.0;-88.0;-81.0;8.0;5.4;00:39:12:623
40262;-60.0;-60.0;-60.0;-76.0;-62.0;-65.0;-82.0;-76.0;-79.0;-85.0;-88.0;-81.0;8.0;5.4;00:39:13:353
40266;-60.0;-60.0;-60.0;-76.0;-63.0;-65.0;-87.0;-75.0;-89.0;-85.0;-89.0;-80.0;8.0;5.4;00:39:13:771
40268;-60.0;-62.0;-66.0;-68.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:13:993
40270;-60.0;-59.0;-60.0;-76.0;-62.0;-65.0;-87.0;-75.0;-89.0;-85.0;-82.0;-81.0;8.0;5.4;00:39:14:197
40272;-66.0;-61.0;-67.0;-76.0;-68.0;-65.0;-79.0;-75.0;-81.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:14:409
40274;-60.0;-62.0;-60.0;-68.0;-75.0;-65.0;-87.0;-75.0;-89.0;-80.0;-88.0;-81.0;8.0;5.4;00:39:14:616
40276;-66.0;-61.0;-67.0;-64.0;-68.0;-65.0;-82.0;-90.0;-79.0;-85.0;-80.0;-79.0;8.0;5.4;00:39:14:827
40290;-57.0;-62.0;-65.0;-68.0;-74.0;-64.0;-78.0;-76.0;-79.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:16:301
40292;-60.0;-59.0;-60.0;-80.0;-74.0;-65.0;-89.0;-76.0;-79.0;-87.0;-88.0;-82.0;8.0;5.4;00:39:16:517
40296;-60.0;-60.0;-60.0;-80.0;-63.0;-65.0;-79.0;-79.0;-87.0;-87.0;-89.0;-81.0;8.0;5.4;00:39:16:937
40298;-57.0;-54.0;-66.0;-68.0;-68.0;-65.0;-79.0;-76.0;-80.0;-87.0;-79.0;-79.0;8.0;5.4;00:39:17:154
40300;-58.0;-60.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-87.0;-86.0;-89.0;-82.0;8.0;5.4;00:39:17:366
40302;-66.0;-61.0;-67.0;-80.0;-68.0;-66.0;-79.0;-76.0;-80.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:17:569
40304;-60.0;-60.0;-60.0;-69.0;-74.0;-65.0;-87.0;-76.0;-87.0;-81.0;-88.0;-82.0;8.0;5.4;00:39:17:779
40306;-66.0;-61.0;-67.0;-64.0;-68.0;-65.0;-79.0;-76.0;-81.0;-86.0;-80.0;-80.0;8.0;5.4;00:39:17:988
40308;-57.0;-62.0;-60.0;-69.0;-74.0;-65.0;-88.0;-78.0;-87.0;-81.0;-88.0;-82.0;8.0;5.4;00:39:18:200
40312;-59.0;-62.0;-60.0;-69.0;-74.0;-65.0;-88.0;-76.0;-87.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:18:619
40316;-57.0;-62.0;-63.0;-69.0;-74.0;-65.0;-88.0;-76.0;-88.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:19:027
40320;-57.0;-62.0;-63.0;-69.0;-74.0;-64.0;-88.0;-76.0;-81.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:19:452
40324;-58.0;-62.0;-63.0;-68.0;-74.0;-64.0;-79.0;-76.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:19:865
40328;-57.0;-62.0;-63.0;-68.0;-74.0;-64.0;-78.0;-76.0;-80.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:20:288
40330;-60.0;-60.0;-60.0;-80.0;-74.0;-65.0;-87.0;-76.0;-79.0;-86.0;-81.0;-81.0;8.0;5.4;00:39:20:495
40334;-62.0;-59.0;-60.0;-81.0;-62.0;-65.0;-84.0;-76.0;-79.0;-86.0;-89.0;-81.0;8.0;5.4;00:39:20:905
40336;-59.0;-61.0;-67.0;-68.0;-68.0;-65.0;-79.0;-77.0;-80.0;-86.0;-79.0;-80.0;8.0;5.4;00:39:21:117
40338;-60.0;-62.0;-60.0;-80.0;-62.0;-65.0;-87.0;-76.0;-88.0;-85.0;-81.0;-81.0;8.0;5.4;00:39:21:328
40342;-66.0;-61.0;-67.0;-80.0;-68.0;-66.0;-79.0;-76.0;-81.0;-87.0;-81.0;-80.0;8.0;5.4;00:39:21:949
40344;-60.0;-59.0;-60.0;-68.0;-74.0;-67.0;-87.0;-76.0;-87.0;-81.0;-89.0;-82.0;8.0;5.4;00:39:22:158
40348;-70.0;-62.0;-60.0;-68.0;-74.0;-64.0;-87.0;-76.0;-88.0;-81.0;-89.0;-82.0;8.0;5.4;00:39:22:579
40352;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-88.0;-76.0;-87.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:23:009
40356;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-88.0;-76.0;-87.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:23:407
40358;-66.0;-61.0;-67.0;-81.0;-67.0;-67.0;-88.0;-94.0;-79.0;-87.0;-81.0;-81.0;8.0;5.4;00:39:23:621
40360;-60.0;-61.0;-63.0;-68.0;-74.0;-64.0;-88.0;-76.0;-81.0;-80.0;-89.0;-79.0;8.0;5.4;00:39:23:831
40362;-60.0;-61.0;-60.0;-81.0;-67.0;-65.0;-84.0;-92.0;-79.0;-87.0;-80.0;-81.0;8.0;5.4;00:39:24:037
40364;-58.0;-62.0;-63.0;-68.0;-74.0;-64.0;-79.0;-75.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:24:252
40366;-60.0;-59.0;-60.0;-81.0;-74.0;-65.0;-88.0;-76.0;-79.0;-87.0;-89.0;-81.0;8.0;5.4;00:39:24:467
40370;-60.0;-60.0;-60.0;-81.0;-62.0;-65.0;-89.0;-76.0;-87.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:24:898
40374;-60.0;-62.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-87.0;-87.0;-88.0;-83.0;8.0;5.4;00:39:25:309
40376;-66.0;-61.0;-67.0;-68.0;-68.0;-65.0;-79.0;-76.0;-81.0;-87.0;-81.0;-79.0;8.0;5.4;00:39:25:519
40378;-60.0;-60.0;-60.0;-70.0;-74.0;-66.0;-88.0;-76.0;-88.0;-81.0;-89.0;-81.0;8.0;5.4;00:39:25:729
40380;-66.0;-61.0;-67.0;-81.0;-68.0;-65.0;-79.0;-76.0;-81.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:25:931
40382;-57.0;-62.0;-60.0;-68.0;-74.0;-65.0;-87.0;-77.0;-88.0;-81.0;-88.0;-82.0;8.0;5.4;00:39:26:140
40386;-59.0;-62.0;-60.0;-68.0;-74.0;-65.0;-88.0;-76.0;-88.0;-82.0;-88.0;-81.0;8.0;5.4;00:39:26:565
40390;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-78.0;-78.0;-87.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:26:982
40394;-62.0;-62.0;-63.0;-68.0;-74.0;-64.0;-88.0;-76.0;-81.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:27:412
40398;-57.0;-61.0;-63.0;-68.0;-74.0;-64.0;-79.0;-76.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:27:820
40404;-60.0;-60.0;-60.0;-81.0;-74.0;-65.0;-88.0;-76.0;-79.0;-86.0;-88.0;-81.0;8.0;5.4;00:39:28:442
40408;-61.0;-59.0;-60.0;-81.0;-74.0;-65.0;-88.0;-76.0;-79.0;-87.0;-88.0;-82.0;8.0;5.4;00:39:28:849
40412;-60.0;-60.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-88.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:29:266
40414;-57.0;-54.0;-66.0;-67.0;-68.0;-65.0;-79.0;-75.0;-81.0;-86.0;-79.0;-80.0;8.0;5.4;00:39:29:475
40416;-60.0;-62.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-88.0;-87.0;-88.0;-82.0;8.0;5.4;00:39:29:693
40420;-60.0;-60.0;-60.0;-68.0;-74.0;-65.0;-79.0;-76.0;-88.0;-80.0;-88.0;-82.0;8.0;5.4;00:39:30:119
40424;-59.0;-62.0;-60.0;-68.0;-74.0;-65.0;-88.0;-76.0;-88.0;-82.0;-88.0;-81.0;8.0;5.4;00:39:30:534
40428;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-79.0;-76.0;-87.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:30:958
40436;-57.0;-62.0;-63.0;-68.0;-74.0;-64.0;-79.0;-76.0;-81.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:31:789
40442;-60.0;-59.0;-60.0;-80.0;-74.0;-65.0;-87.0;-76.0;-79.0;-82.0;-89.0;-82.0;8.0;5.4;00:39:32:414
40446;-60.0;-59.0;-60.0;-80.0;-62.0;-65.0;-84.0;-76.0;-79.0;-87.0;-88.0;-81.0;8.0;5.4;00:39:32:836
40448;-59.0;-61.0;-67.0;-67.0;-68.0;-65.0;-79.0;-76.0;-80.0;-86.0;-79.0;-80.0;8.0;5.4;00:39:33:043
40450;-60.0;-60.0;-60.0;-80.0;-63.0;-65.0;-88.0;-76.0;-87.0;-87.0;-89.0;-82.0;8.0;5.4;00:39:33:255
40452;-62.0;-61.0;-67.0;-69.0;-68.0;-65.0;-78.0;-76.0;-80.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:33:466
40454;-60.0;-60.0;-60.0;-69.0;-74.0;-65.0;-87.0;-76.0;-87.0;-82.0;-88.0;-82.0;8.0;5.4;00:39:33:675
40456;-66.0;-61.0;-67.0;-80.0;-68.0;-65.0;-79.0;-76.0;-81.0;-87.0;-80.0;-80.0;8.0;5.4;00:39:33:875
40458;-60.0;-60.0;-60.0;-68.0;-74.0;-65.0;-88.0;-76.0;-87.0;-81.0;-89.0;-82.0;8.0;5.4;00:39:34:092
40466;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-87.0;-76.0;-87.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:34:936
40468;-58.0;-61.0;-60.0;-81.0;-67.0;-65.0;-87.0;-93.0;-79.0;-86.0;-81.0;-81.0;8.0;5.4;00:39:35:151
40470;-57.0;-62.0;-65.0;-68.0;-74.0;-64.0;-79.0;-76.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:35:361
40474;-59.0;-62.0;-65.0;-69.0;-74.0;-64.0;-79.0;-76.0;-81.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:35:783
40476;-60.0;-59.0;-60.0;-81.0;-74.0;-65.0;-84.0;-94.0;-79.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:35:994
40480;-60.0;-60.0;-60.0;-81.0;-63.0;-65.0;-84.0;-76.0;-80.0;-87.0;-88.0;-82.0;8.0;5.4;00:39:36:419
40482;-60.0;-54.0;-67.0;-67.0;-68.0;-65.0;-79.0;-76.0;-80.0;-86.0;-79.0;-80.0;8.0;5.4;00:39:36:635
40484;-60.0;-62.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-88.0;-87.0;-81.0;-82.0;8.0;5.4;00:39:36:841
40488;-60.0;-62.0;-63.0;-68.0;-74.0;-64.0;-79.0;-76.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:37:365
40490;-60.0;-62.0;-60.0;-80.0;-61.0;-65.0;-87.0;-76.0;-79.0;-86.0;-89.0;-82.0;8.0;5.4;00:39:37:571
40494;-60.0;-60.0;-60.0;-81.0;-62.0;-65.0;-84.0;-76.0;-79.0;-86.0;-88.0;-81.0;8.0;5.4;00:39:38:005
40496;-57.0;-61.0;-67.0;-67.0;-68.0;-65.0;-78.0;-76.0;-80.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:38:218
40498;-62.0;-60.0;-60.0;-79.0;-62.0;-65.0;-87.0;-76.0;-88.0;-87.0;-88.0;-81.0;8.0;5.4;00:39:38:418
40500;-60.0;-61.0;-67.0;-68.0;-70.0;-65.0;-79.0;-76.0;-80.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:38:632
40502;-60.0;-60.0;-60.0;-68.0;-75.0;-65.0;-87.0;-76.0;-86.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:38:848
40504;-66.0;-61.0;-67.0;-80.0;-68.0;-65.0;-79.0;-78.0;-81.0;-87.0;-81.0;-80.0;8.0;5.4;00:39:39:048
40506;-59.0;-62.0;-60.0;-68.0;-75.0;-65.0;-87.0;-76.0;-87.0;-81.0;-89.0;-82.0;8.0;5.4;00:39:39:259
40512;-66.0;-60.0;-67.0;-81.0;-68.0;-65.0;-87.0;-96.0;-79.0;-87.0;-80.0;-80.0;8.0;5.4;00:39:39:898
40514;-57.0;-62.0;-63.0;-68.0;-75.0;-65.0;-87.0;-76.0;-88.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:40:118
40518;-60.0;-62.0;-63.0;-68.0;-75.0;-64.0;-88.0;-76.0;-80.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:40:530
40520;-60.0;-61.0;-71.0;-81.0;-61.0;-65.0;-84.0;-93.0;-79.0;-87.0;-81.0;-82.0;8.0;5.4;00:39:40:742
40522;-57.0;-62.0;-66.0;-71.0;-76.0;-64.0;-79.0;-75.0;-80.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:40:945
40528;-62.0;-59.0;-60.0;-82.0;-63.0;-65.0;-83.0;-76.0;-79.0;-80.0;-89.0;-82.0;8.0;5.4;00:39:41:585
40530;-57.0;-61.0;-67.0;-68.0;-68.0;-65.0;-79.0;-76.0;-80.0;-87.0;-79.0;-80.0;8.0;5.4;00:39:41:793
40532;-60.0;-60.0;-60.0;-81.0;-62.0;-65.0;-88.0;-76.0;-88.0;-87.0;-89.0;-82.0;8.0;5.4;00:39:41:995
40534;-60.0;-61.0;-66.0;-67.0;-68.0;-65.0;-79.0;-76.0;-80.0;-87.0;-79.0;-80.0;8.0;5.4;00:39:42:204
40536;-62.0;-59.0;-60.0;-80.0;-62.0;-65.0;-79.0;-76.0;-88.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:42:413
40538;-66.0;-61.0;-66.0;-81.0;-68.0;-65.0;-79.0;-75.0;-80.0;-87.0;-80.0;-80.0;8.0;5.4;00:39:42:636
40540;-59.0;-62.0;-60.0;-68.0;-75.0;-65.0;-88.0;-76.0;-87.0;-81.0;-88.0;-81.0;8.0;5.4;00:39:42:839
40544;-59.0;-62.0;-60.0;-68.0;-74.0;-65.0;-89.0;-76.0;-87.0;-82.0;-89.0;-81.0;8.0;5.4;00:39:43:265
40548;-60.0;-62.0;-66.0;-68.0;-74.0;-65.0;-89.0;-76.0;-88.0;-80.0;-89.0;-79.0;8.0;5.4;00:39:43:666
40552;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-89.0;-77.0;-87.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:44:088
40556;-57.0;-62.0;-63.0;-68.0;-74.0;-64.0;-79.0;-75.0;-81.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:44:511
40562;-60.0;-59.0;-60.0;-81.0;-74.0;-65.0;-89.0;-76.0;-79.0;-87.0;-89.0;-82.0;8.0;5.4;00:39:45:141
40566;-62.0;-59.0;-60.0;-79.0;-62.0;-65.0;-88.0;-76.0;-88.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:45:562
40568;-59.0;-55.0;-67.0;-67.0;-68.0;-65.0;-79.0;-76.0;-81.0;-86.0;-79.0;-80.0;8.0;5.4;00:39:45:773
40570;-62.0;-59.0;-60.0;-80.0;-62.0;-65.0;-88.0;-76.0;-87.0;-86.0;-80.0;-82.0;8.0;5.4;00:39:45:979
40578;-60.0;-59.0;-60.0;-68.0;-74.0;-65.0;-88.0;-76.0;-87.0;-81.0;-88.0;-82.0;8.0;5.4;00:39:46:803
40580;-66.0;-61.0;-67.0;-64.0;-67.0;-65.0;-84.0;-93.0;-79.0;-86.0;-81.0;-80.0;8.0;5.4;00:39:47:026
40582;-58.0;-62.0;-60.0;-68.0;-74.0;-65.0;-88.0;-76.0;-87.0;-81.0;-89.0;-82.0;8.0;5.4;00:39:47:232
40586;-57.0;-62.0;-63.0;-68.0;-74.0;-65.0;-87.0;-76.0;-87.0;-80.0;-89.0;-80.0;8.0;5.4;00:39:47:645
40590;-62.0;-62.0;-63.0;-68.0;-75.0;-64.0;-88.0;-76.0;-80.0;-80.0;-87.0;-80.0;8.0;5.4;00:39:48:065
40592;-62.0;-61.0;-60.0;-81.0;-60.0;-65.0;-84.0;-92.0;-79.0;-86.0;-81.0;-82.0;8.0;5.4;00:39:48:288
40596;-60.0;-62.0;-60.0;-81.0;-60.0;-65.0;-83.0;-91.0;-79.0;-86.0;-81.0;-81.0;8.0;5.4;00:39:48:703
40598;-57.0;-62.0;-63.0;-68.0;-69.0;-64.0;-79.0;-76.0;-79.0;-80.0;-88.0;-80.0;8.0;5.4;00:39:48:912
40600;-60.0;-60.0;-60.0;-82.0;-74.0;-65.0;-87.0;-76.0;-79.0;-86.0;-88.0;-82.0;8.0;5.4;00:39:49:120
